Date,Negative,Positive,Neutral,Total,Percentage_neg,Percentage_pos,Percentage_neutr
2016-01-27,142,208,429,779,18.22849807445443,26.700898587933246,55.070603337612326
2016-01-28,280,395,2590,3265,8.575803981623277,12.098009188361408,79.32618683001532
2016-01-29,267,197,450,914,29.21225382932166,21.553610503282275,49.23413566739606
2016-01-30,84,143,308,535,15.700934579439252,26.72897196261682,57.570093457943926
2016-01-31,111,118,231,460,24.130434782608695,25.65217391304348,50.21739130434783
2016-02-01,99,162,396,657,15.068493150684931,24.65753424657534,60.273972602739725
2016-02-02,135,151,315,601,22.462562396006653,25.124792013311147,52.412645590682196
2016-02-03,360,214,363,937,38.4204909284952,22.838847385272146,38.740661686232656
2016-02-04,130,247,918,1295,10.038610038610038,19.07335907335907,70.88803088803088
2016-02-05,42,86,246,374,11.229946524064172,22.994652406417114,65.77540106951871
2016-02-06,78,76,274,428,18.22429906542056,17.75700934579439,64.01869158878505
2016-02-07,59,89,185,333,17.71771771771772,26.726726726726728,55.55555555555556
2016-02-08,120,167,330,617,19.448946515397083,27.06645056726094,53.484602917341974
2016-02-09,51,146,213,410,12.439024390243903,35.609756097560975,51.951219512195124
2016-02-10,53,195,223,471,11.252653927813164,41.40127388535032,47.346072186836516
2016-02-11,62,97,176,335,18.507462686567163,28.955223880597014,52.537313432835816
2016-02-12,47,88,183,318,14.779874213836477,27.67295597484277,57.54716981132076
2016-02-13,31,64,126,221,14.027149321266968,28.95927601809955,57.01357466063348
2016-02-14,35,68,123,226,15.486725663716813,30.08849557522124,54.424778761061944
2016-02-15,70,86,145,301,23.25581395348837,28.57142857142857,48.17275747508305
2016-02-16,51,80,151,282,18.085106382978726,28.368794326241137,53.54609929078015
2016-02-17,131,120,263,514,25.486381322957197,23.346303501945524,51.16731517509727
2016-02-18,94,144,242,480,19.583333333333332,30.0,50.416666666666664
2016-02-19,75,163,253,491,15.274949083503056,33.19755600814664,51.5274949083503
2016-02-20,126,132,233,491,25.661914460285136,26.883910386965375,47.45417515274949
2016-02-21,86,151,287,524,16.412213740458014,28.816793893129773,54.770992366412216
2016-02-22,86,135,262,483,17.805383022774325,27.95031055900621,54.24430641821946
2016-02-23,68,76,200,344,19.767441860465116,22.093023255813954,58.139534883720934
2016-02-24,65,128,193,386,16.83937823834197,33.160621761658035,50.0
2016-02-25,114,158,431,703,16.216216216216218,22.475106685633,61.30867709815079
2016-02-26,52,108,171,331,15.709969788519636,32.62839879154079,51.66163141993958
2016-02-27,67,65,122,254,26.37795275590551,25.590551181102363,48.031496062992126
2016-02-28,85,70,137,292,29.10958904109589,23.972602739726025,46.917808219178085
2016-02-29,107,129,242,478,22.384937238493723,26.98744769874477,50.627615062761514
2016-03-01,99,161,255,515,19.223300970873787,31.2621359223301,49.51456310679612
2016-03-02,73,120,278,471,15.498938428874734,25.477707006369428,59.023354564755834
2016-03-03,154,244,444,842,18.28978622327791,28.978622327790976,52.73159144893111
2016-03-04,123,189,270,582,21.1340206185567,32.47422680412371,46.391752577319586
2016-03-05,89,70,157,316,28.164556962025316,22.151898734177212,49.68354430379747
2016-03-06,52,89,191,332,15.66265060240964,26.80722891566265,57.53012048192772
2016-03-07,284,314,567,1165,24.377682403433475,26.95278969957082,48.66952789699571
2016-03-08,92,201,294,587,15.67291311754685,34.241908006814306,50.08517887563884
2016-03-09,140,141,198,479,29.227557411273487,29.436325678496868,41.33611691022965
2016-03-10,61,103,187,351,17.37891737891738,29.34472934472934,53.27635327635327
2016-03-11,44,142,252,438,10.045662100456621,32.42009132420091,57.534246575342465
2016-03-12,41,89,121,251,16.334661354581673,35.45816733067729,48.20717131474104
2016-03-13,66,79,142,287,22.99651567944251,27.526132404181187,49.47735191637631
2016-03-14,69,95,149,313,22.044728434504794,30.35143769968051,47.6038338658147
2016-03-15,34,121,139,294,11.564625850340136,41.156462585034014,47.27891156462585
2016-03-16,95,86,131,312,30.448717948717945,27.564102564102566,41.98717948717949
2016-03-17,83,99,134,316,26.265822784810126,31.329113924050635,42.405063291139236
2016-03-18,73,88,172,333,21.92192192192192,26.426426426426424,51.651651651651655
2016-03-19,34,92,151,277,12.274368231046932,33.2129963898917,54.51263537906137
2016-03-20,36,71,121,228,15.789473684210526,31.140350877192986,53.07017543859649
2016-03-21,107,124,268,499,21.442885771543086,24.849699398797593,53.707414829659314
2016-03-22,151,211,359,721,20.943134535367545,29.26490984743412,49.79195561719833
2016-03-23,107,128,195,430,24.88372093023256,29.767441860465116,45.348837209302324
2016-03-24,132,119,254,505,26.13861386138614,23.564356435643564,50.2970297029703
2016-03-25,75,88,339,502,14.940239043824702,17.52988047808765,67.52988047808765
2016-03-26,46,50,130,226,20.353982300884958,22.123893805309734,57.52212389380531
2016-03-27,57,46,119,222,25.675675675675674,20.72072072072072,53.6036036036036
2016-03-28,64,64,122,250,25.6,25.6,48.8
2016-03-29,85,712,195,992,8.568548387096774,71.7741935483871,19.657258064516128
2016-03-30,75,103,192,370,20.27027027027027,27.837837837837835,51.891891891891895
2016-03-31,41,140,167,348,11.781609195402298,40.229885057471265,47.98850574712644
2016-04-01,48,63,143,254,18.89763779527559,24.803149606299215,56.2992125984252
2016-04-02,146,73,135,354,41.24293785310734,20.62146892655367,38.13559322033898
2016-04-03,95,48,141,284,33.45070422535211,16.901408450704224,49.647887323943664
2016-04-04,73,103,120,296,24.66216216216216,34.7972972972973,40.54054054054054
2016-04-05,67,98,124,289,23.18339100346021,33.910034602076124,42.90657439446367
2016-04-06,45,159,101,305,14.754098360655737,52.131147540983605,33.114754098360656
2016-04-07,64,75,125,264,24.242424242424242,28.40909090909091,47.34848484848485
2016-04-08,47,144,100,291,16.151202749140893,49.48453608247423,34.36426116838488
2016-04-09,80,131,110,321,24.922118380062305,40.809968847352025,34.26791277258567
2016-04-10,42,75,92,209,20.095693779904305,35.88516746411483,44.01913875598086
2016-04-11,45,80,212,337,13.353115727002967,23.738872403560833,62.908011869436194
2016-04-12,58,78,132,268,21.641791044776117,29.1044776119403,49.25373134328358
2016-04-13,279,123,779,1181,23.624047417442846,10.414902624894157,65.961049957663
2016-04-14,213,217,349,779,27.342747111681643,27.856225930680363,44.801026957637994
2016-04-15,64,92,322,478,13.389121338912133,19.246861924686193,67.36401673640168
2016-04-16,52,80,149,281,18.505338078291814,28.46975088967972,53.02491103202846
2016-04-17,46,92,162,300,15.333333333333332,30.666666666666664,54.0
2016-04-18,103,101,312,516,19.961240310077518,19.57364341085271,60.46511627906976
2016-04-19,62,117,339,518,11.96911196911197,22.586872586872587,65.44401544401545
2016-04-20,65,127,593,785,8.280254777070063,16.178343949044585,75.54140127388536
2016-04-21,261,235,1032,1528,17.081151832460733,15.379581151832461,67.5392670157068
2016-04-22,78,155,346,579,13.471502590673575,26.770293609671846,59.758203799654574
2016-04-23,41,71,166,278,14.748201438848922,25.539568345323744,59.71223021582733
2016-04-24,57,122,362,541,10.536044362292053,22.55083179297597,66.91312384473198
2016-04-25,178,204,445,827,21.5235792019347,24.667472793228537,53.80894800483675
2016-04-26,237,299,1560,2096,11.307251908396946,14.265267175572518,74.42748091603053
2016-04-27,148,202,577,927,15.965480043149945,21.790722761596548,62.24379719525351
2016-04-28,151,181,347,679,22.23858615611193,26.656848306332844,51.104565537555224
2016-04-29,102,99,305,506,20.158102766798418,19.565217391304348,60.27667984189723
2016-04-30,69,218,190,477,14.465408805031446,45.70230607966457,39.83228511530398
2016-05-01,71,63,132,266,26.691729323308273,23.684210526315788,49.62406015037594
2016-05-02,47,58,108,213,22.065727699530516,27.230046948356808,50.70422535211267
2016-05-03,109,91,159,359,30.362116991643457,25.348189415041784,44.28969359331476
2016-05-04,193,263,869,1325,14.566037735849058,19.849056603773583,65.58490566037736
2016-05-05,72,139,460,671,10.730253353204173,20.715350223546945,68.55439642324889
2016-05-06,48,146,253,447,10.738255033557047,32.662192393736014,56.59955257270693
2016-05-07,43,152,161,356,12.07865168539326,42.69662921348314,45.2247191011236
2016-05-08,32,70,142,244,13.114754098360656,28.688524590163933,58.19672131147541
2016-05-09,53,96,217,366,14.48087431693989,26.229508196721312,59.2896174863388
2016-05-10,172,129,369,670,25.671641791044774,19.25373134328358,55.07462686567164
2016-05-11,141,100,413,654,21.55963302752294,15.29051987767584,63.149847094801224
2016-05-12,86,95,261,442,19.457013574660635,21.49321266968326,59.04977375565611
2016-05-13,104,93,184,381,27.296587926509186,24.409448818897637,48.29396325459317
2016-05-14,88,91,178,357,24.649859943977592,25.49019607843137,49.85994397759104
2016-05-15,44,84,193,321,13.707165109034266,26.168224299065418,60.12461059190031
2016-05-16,55,104,179,338,16.272189349112427,30.76923076923077,52.95857988165681
2016-05-17,66,112,189,367,17.983651226158038,30.517711171662125,51.49863760217984
2016-05-18,51,118,273,442,11.538461538461538,26.69683257918552,61.76470588235294
2016-05-19,94,161,395,650,14.461538461538462,24.76923076923077,60.76923076923077
2016-05-20,83,185,492,760,10.921052631578949,24.342105263157894,64.73684210526316
2016-05-21,85,118,198,401,21.197007481296758,29.42643391521197,49.37655860349127
2016-05-22,57,78,171,306,18.627450980392158,25.49019607843137,55.88235294117647
