Date,Positive_nlikes,Positive_nreplies,Positive_nretweets,Negative_nlikes,Negative_nreplies,Negative_nretweets,Neutral_nlikes,Neutral_nreplies,Neutral_nretweets,Positive tweets,Negative tweets,Neutral tweets
2019-10-01,64.84069312465064,58.36734693877551,59.3698175787728,20.402459474566797,28.163265306122447,29.850746268656717,14.75684740078256,13.46938775510204,10.779436152570481,61.938534278959814,18.67612293144208,19.38534278959811
2019-10-02,50.29810298102981,19.937694704049843,44.20432220039293,40.05420054200542,76.01246105919003,46.36542239685658,9.64769647696477,4.049844236760125,9.430255402750491,56.41025641025641,19.487179487179485,24.102564102564102
2019-10-03,87.64225630875804,67.45283018867924,84.09272581934452,8.312716476991588,21.69811320754717,9.03277378097522,4.045027214250371,10.849056603773585,6.874500399680255,61.34020618556701,18.72852233676976,19.93127147766323
2019-10-04,65.84116140051238,53.01587301587302,66.47531572904707,17.904924565898092,29.523809523809526,19.977037887485647,16.253914033589524,17.46031746031746,13.54764638346728,58.31485587583148,19.51219512195122,22.172949002217294
2019-10-05,86.96109358569926,72.39819004524887,90.17018034036069,9.649761384777158,22.473604826546,6.248412496824994,3.3891450295235783,5.128205128205129,3.5814071628143256,55.94405594405595,21.445221445221446,22.61072261072261
2019-10-06,25.237599270928264,60.24930747922438,35.04235399019171,70.58325738836089,29.085872576177284,54.74810521622827,4.179143340710845,10.664819944598339,10.209540793580027,55.70175438596491,25.657894736842106,18.640350877192983
2019-10-07,54.201183431952664,57.18475073313783,60.79913606911447,35.20710059171598,25.806451612903224,30.56155507559395,10.591715976331361,17.008797653958943,8.639308855291576,55.331991951710265,22.535211267605632,22.132796780684103
2019-10-08,57.04312114989733,50.5338078291815,54.310344827586206,24.517453798767967,20.99644128113879,29.885057471264368,18.439425051334702,28.469750889679716,15.804597701149426,55.294117647058826,20.0,24.705882352941178
2019-10-09,77.10084033613445,67.68867924528301,77.84522003034901,9.705882352941176,12.264150943396226,6.676783004552352,13.193277310924369,20.047169811320753,15.477996965098635,58.525345622119815,12.672811059907835,28.80184331797235
2019-10-10,67.66304347826087,57.09090909090909,70.13888888888889,20.76086956521739,26.181818181818183,18.92361111111111,11.576086956521738,16.727272727272727,10.9375,56.043956043956044,21.0989010989011,22.857142857142858
2019-10-11,72.79843444227006,71.76220806794055,68.5746352413019,12.524461839530332,16.13588110403397,9.427609427609427,14.677103718199609,12.101910828025478,21.997755331088666,60.91954022988506,15.32567049808429,23.754789272030653
2019-10-12,75.02083333333333,62.890625,63.68421052631579,15.833333333333334,22.65625,28.94736842105263,9.145833333333334,14.453125,7.368421052631579,63.3587786259542,17.302798982188296,19.338422391857506
2019-10-13,22.998611753817677,35.95890410958904,11.123110151187905,35.492827394724664,31.84931506849315,24.622030237580994,41.50856085145766,32.19178082191781,64.2548596112311,53.714285714285715,22.0,24.285714285714285
2019-10-14,67.91702188121626,80.0,63.148936170212764,20.26143790849673,10.947368421052632,23.74468085106383,11.821540210287013,9.052631578947368,13.106382978723405,57.2463768115942,19.806763285024154,22.946859903381643
2019-10-15,30.665574746873137,64.79452054794521,35.663034812649485,60.832340678975584,24.52054794520548,53.255381344671804,8.502084574151281,10.684931506849315,11.081583842678715,56.544502617801044,20.069808027923212,23.38568935427574
2019-10-16,71.0183461845254,65.44117647058823,67.76677667766776,24.009571922361076,23.897058823529413,24.09240924092409,4.9720818931135335,10.661764705882353,8.140814081408141,60.256410256410255,19.23076923076923,20.512820512820515
2019-10-17,79.05002294630565,52.36842105263158,72.2737819025522,11.725562184488297,18.94736842105263,12.064965197215777,9.224414869206058,28.68421052631579,15.661252900232018,57.170172084130016,26.38623326959847,16.44359464627151
2019-10-18,69.25528832222544,52.58426966292135,59.80926430517711,15.70559258186033,25.39325842696629,18.256130790190735,15.039119095914227,22.02247191011236,21.934604904632153,59.48616600790514,22.33201581027668,18.181818181818183
2019-10-19,26.63897953129635,43.65572315882875,24.225191924936023,54.523880154256894,46.22892635314996,34.88768837077054,18.837140314446753,10.115350488021296,40.88711970429343,56.27306273062731,21.771217712177123,21.95571955719557
2019-10-20,51.13947128532361,48.611111111111114,29.115044247787612,31.996353691886963,21.23015873015873,41.85840707964602,16.864175022789425,30.158730158730158,29.02654867256637,57.01906412478336,18.370883882149048,24.61005199306759
2019-10-21,39.32520015249714,50.123456790123456,29.30631332813718,29.98475028593214,21.97530864197531,24.70771628994544,30.69004956157072,27.901234567901234,45.98597038191738,56.92307692307692,19.23076923076923,23.846153846153847
2019-10-22,58.83879338306844,59.45945945945946,64.56599286563615,17.12617580278949,18.146718146718147,12.604042806183115,24.03503081414207,22.393822393822393,22.829964328180736,62.11812627291243,17.311608961303463,20.570264765784113
2019-10-23,74.03827932537426,65.35433070866142,75.47000895255148,15.539132082622702,16.929133858267715,15.308863025962399,10.422588592003033,17.716535433070867,9.221128021486123,59.758203799654574,18.998272884283246,21.243523316062177
2019-10-24,76.26833740831296,70.98214285714286,84.2367601246106,18.994498777506113,19.866071428571427,10.71651090342679,4.737163814180929,9.151785714285714,5.046728971962617,53.89105058365759,23.929961089494164,22.17898832684825
2019-10-25,64.77660147137986,52.94117647058823,60.83870967741935,23.290866678629104,32.23529411764706,23.225806451612904,11.932531849991028,14.823529411764707,15.935483870967742,54.88215488215488,21.885521885521886,23.232323232323232
2019-10-26,56.73986486486486,45.16129032258065,36.12487611496531,28.49662162162162,34.40860215053763,55.054509415262636,14.763513513513514,20.43010752688172,8.820614469772051,58.666666666666664,22.0,19.333333333333332
