Date,Negative,Positive,Neutral,Total,Percentage_neg,Percentage_pos,Percentage_neutr
2019-12-27,782,1269,1221,3272,23.899755501222494,38.78361858190709,37.316625916870414
2019-12-28,810,1234,1144,3188,25.407779171894607,38.707653701380174,35.88456712672522
2019-12-29,933,1249,1289,3471,26.879861711322384,35.983866320944976,37.13627196773264
2019-12-30,1116,1522,1443,4081,27.346238666993383,37.294780691007105,35.35898064199951
2019-12-31,1120,1453,1447,4020,27.860696517412936,36.14427860696517,35.99502487562189
2020-01-01,950,1345,1249,3544,26.8058690744921,37.95146726862303,35.24266365688488
2020-01-02,1401,1833,2014,5248,26.695884146341463,34.927591463414636,38.3765243902439
2020-01-03,1583,1958,2240,5781,27.382805742951042,33.869572738280574,38.747621518768376
2020-01-04,235,301,283,819,28.69352869352869,36.75213675213676,34.55433455433455
2020-01-05,1542,2128,1803,5473,28.174675680613927,38.881783299835554,32.94354101955052
2020-01-06,1536,2127,1887,5550,27.675675675675677,38.32432432432433,34.0
2020-01-07,1667,2173,2167,6007,27.75095721658066,36.17446312635259,36.07457965706676
2020-01-08,1318,1706,1791,4815,27.372793354101766,35.43094496365524,37.19626168224299
2020-01-09,1163,1657,1596,4416,26.336050724637683,37.522644927536234,36.141304347826086
2020-01-10,1146,2564,1988,5698,20.112320112320113,44.998244998245,34.88943488943489
2020-01-11,1498,2702,2479,6679,22.428507261566104,40.45515795777811,37.116334780655784
2020-01-12,1545,2554,2299,6398,24.148171303532354,39.91872460143795,35.93310409502969
2020-01-13,1508,2099,1925,5532,27.259580621836587,37.94287780187997,34.79754157628344
2020-01-14,1209,1792,1714,4715,25.641569459172853,38.006362672322375,36.352067868504776
2020-01-15,1647,2156,2064,5867,28.072268621101077,36.74791205045168,35.17981932844725
2020-01-16,2142,2040,2029,6211,34.487200128803735,32.84495250362261,32.66784736757366
2020-01-17,1080,1670,1619,4369,24.719615472648204,38.223849851224536,37.056534676127264
2020-01-18,958,1424,1421,3803,25.19063896923481,37.44412306074152,37.36523797002367
2020-01-19,928,1331,1509,3768,24.628450106157114,35.323779193205944,40.047770700636946
2020-01-20,987,1595,1579,4161,23.72025955299207,38.33213169911079,37.947608747897135
2020-01-21,1250,2120,1919,5289,23.633957269805254,40.08319152958971,36.28285120060503
2020-01-22,1243,2054,2070,5367,23.16005217067263,38.27091485000932,38.56903297931806
2020-01-23,1200,1943,1744,4887,24.554941682013506,39.7585430734602,35.6865152445263
2020-01-24,979,1656,1493,4128,23.71608527131783,40.116279069767444,36.167635658914726
2020-01-25,792,1138,1096,3026,26.17316589557171,37.60740251156642,36.21943159286186
2020-01-26,695,983,1041,2719,25.56086796616403,36.15299742552409,38.286134608311876
2020-01-27,719,1308,1203,3230,22.260061919504643,40.4953560371517,37.244582043343655
2020-01-28,752,1226,1175,3153,23.850301300348875,38.88360291785601,37.266095781795116
2020-01-29,669,1188,1094,2951,22.670281260589633,40.257539817011185,37.07217892239918
2020-01-30,763,1135,1141,3039,25.1069430733794,37.34781178019085,37.54524514642974
2020-01-31,726,1148,1078,2952,24.59349593495935,38.88888888888889,36.517615176151764
2020-02-01,604,1014,913,2531,23.864085341762152,40.06321612011063,36.07269853812723
2020-02-02,632,1209,1152,2993,21.11593718676913,40.39425325760107,38.4898095556298
2020-02-03,809,1417,1236,3462,23.367995378393992,40.93009820912768,35.70190641247834
2020-02-04,928,1481,1529,3938,23.56526155408837,37.60792280345353,38.8268156424581
2020-02-05,863,1432,1356,3651,23.637359627499315,39.22213092303479,37.140509449465895
2020-02-06,827,1260,1234,3321,24.902137910267992,37.94037940379404,37.15748268593797
2020-02-07,955,1402,1533,3890,24.55012853470437,36.041131105398456,39.40874035989717
2020-02-08,931,1293,1426,3650,25.506849315068493,35.42465753424657,39.06849315068493
2020-02-09,792,1103,1107,3002,26.382411725516324,36.742171885409725,36.87541638907395
2020-02-10,773,1353,1265,3391,22.795635505750518,39.89973459156591,37.30462990268357
2020-02-11,891,1530,1397,3818,23.336825563122055,40.073336825563125,36.58983761131482
2020-02-12,777,1340,1275,3392,22.90683962264151,39.50471698113208,37.58844339622642
2020-02-13,912,1550,1387,3849,23.694466095089634,40.270200051961545,36.03533385294882
2020-02-14,811,1328,1384,3523,23.02015327845586,37.695146182231056,39.284700539313086
2020-02-15,625,1113,1053,2791,22.39340738086707,39.87817986384808,37.72841275528484
2020-02-16,749,1053,1161,2963,25.278434019574753,35.53830577117786,39.183260209247386
2020-02-17,775,1196,1057,3028,25.59445178335535,39.49801849405548,34.90752972258917
2020-02-18,861,1373,1321,3555,24.219409282700422,38.621659634317865,37.15893108298172
2020-02-19,854,1196,1299,3349,25.500149298298,35.71215288145715,38.78769782024485
2020-02-20,913,1430,1487,3830,23.838120104438644,37.33681462140992,38.82506527415144
2020-02-21,795,1138,1080,3013,26.38566213076668,37.769664785927645,35.84467308330568
2020-02-22,656,1006,959,2621,25.028615032430366,38.38229683326975,36.589088134299885
2020-02-23,691,1117,973,2781,24.84717727436174,40.165408126573176,34.98741459906508
2020-02-24,864,1501,1451,3816,22.641509433962266,39.33438155136268,38.02410901467505
2020-02-25,784,1328,1287,3399,23.06560753162695,39.07031479847014,37.86407766990291
2020-02-26,873,1312,1341,3526,24.758933635847985,37.2093023255814,38.03176403857062
2020-02-27,1012,1486,1393,3891,26.008738113595477,38.190696479054225,35.80056540735029
2020-02-28,1013,1545,1464,4022,25.18647439085032,38.413724515166585,36.39980109398309
2020-02-29,818,1184,1186,3188,25.65872020075282,37.13927227101631,37.202007528230865
2020-03-01,654,987,971,2612,25.038284839203673,37.78713629402756,37.17457886676876
2020-03-02,707,1256,1204,3167,22.32396589832649,39.658983264919485,38.017050836754024
2020-03-03,710,1336,1107,3153,22.51823660006343,42.37234379955598,35.10941960038059
2020-03-04,895,1270,1224,3389,26.408970197698434,37.47418117438773,36.11684862791384
2020-03-05,835,1348,1204,3387,24.653085326247417,39.79923235901978,35.5476823147328
2020-03-06,685,1124,1057,2866,23.900907187718072,39.218422889043964,36.88066992323796
2020-03-07,683,951,866,2500,27.32,38.04,34.64
2020-03-08,595,930,877,2402,24.771024146544544,38.71773522064946,36.51124063280599
2020-03-09,814,1270,1134,3218,25.295214418893725,39.465506525792414,35.23927905531386
2020-03-10,773,1437,1110,3320,23.283132530120483,43.28313253012048,33.433734939759034
2020-03-11,941,1579,1203,3723,25.27531560569433,42.412033306473276,32.31265108783239
2020-03-12,971,1481,1436,3888,24.97427983539095,38.09156378600823,36.934156378600825
2020-03-13,826,1303,1474,3603,22.92533999444907,36.164307521509855,40.91035248404108
2020-03-14,676,922,1123,2721,24.84380742374127,33.88460124954061,41.27159132671812
2020-03-15,616,976,937,2529,24.3574535389482,38.59232898378806,37.05021747726374
2020-03-16,883,1190,1225,3298,26.773802304426926,36.08247422680412,37.143723468768954
2020-03-17,833,1181,1215,3229,25.797460514091046,36.57479095695262,37.62774852895633
2020-03-18,1189,1176,1137,3502,33.95202741290691,33.58081096516277,32.46716162193032
2020-03-19,858,1080,1160,3098,27.695287282117498,34.86120077469335,37.44351194318916
2020-03-20,667,938,969,2574,25.91297591297591,36.44133644133644,37.645687645687644
2020-03-21,574,832,842,2248,25.533807829181494,37.01067615658363,37.455516014234874
2020-03-22,567,888,855,2310,24.545454545454547,38.44155844155844,37.01298701298701
2020-03-23,659,926,965,2550,25.84313725490196,36.31372549019608,37.84313725490196
2020-03-24,721,1122,1051,2894,24.91361437456807,38.76986869384934,36.31651693158258
2020-03-25,642,987,873,2502,25.65947242206235,39.4484412470024,34.89208633093525
2020-03-26,640,911,921,2472,25.88996763754045,36.85275080906149,37.25728155339806
2020-03-27,713,1015,917,2645,26.956521739130434,38.37429111531191,34.66918714555766
2020-03-28,522,899,766,2187,23.868312757201647,41.106538637402835,35.025148605395515
2020-03-29,520,795,768,2083,24.963994239078254,38.166106577052325,36.86989918386942
2020-03-30,545,783,788,2116,25.756143667296787,37.00378071833648,37.24007561436673
2020-03-31,712,1051,926,2689,26.478244700632203,39.085161770174786,34.43659352919301
2020-04-01,768,1168,990,2926,26.247436773752565,39.91797676008203,33.83458646616541
2020-04-02,700,967,940,2607,26.850786344457227,37.09244342155735,36.056770233985425
2020-04-03,596,886,910,2392,24.91638795986622,37.04013377926421,38.04347826086957
2020-04-04,499,772,752,2023,24.666337123084528,38.161146811665844,37.172516065249624
2020-04-05,536,732,726,1994,26.880641925777333,36.71013039117352,36.40922768304915
2020-04-06,447,794,707,1948,22.946611909650922,40.75975359342916,36.29363449691992
2020-04-07,473,806,683,1962,24.108053007135577,41.08053007135576,34.811416921508666
2020-04-08,559,901,811,2271,24.614707177454868,39.6741523557904,35.711140466754735
2020-04-09,652,1090,983,2725,23.926605504587155,40.0,36.07339449541284
2020-04-10,610,894,902,2406,25.353283458021615,37.1571072319202,37.489609310058185
2020-04-11,572,819,814,2205,25.94104308390023,37.142857142857146,36.91609977324263
2020-04-12,444,696,700,1840,24.130434782608695,37.826086956521735,38.04347826086957
2020-04-13,514,827,917,2258,22.763507528786537,36.62533215234721,40.611160318866254
2020-04-14,558,998,804,2360,23.64406779661017,42.28813559322034,34.067796610169495
2020-04-15,688,878,857,2423,28.3945522080066,36.23607098638052,35.36937680561288
2020-04-16,605,853,825,2283,26.500219010074467,37.36311870346036,36.136662286465175
2020-04-17,646,851,922,2419,26.705250103348494,35.17982637453493,38.11492352211658
2020-04-18,520,672,791,1983,26.22289460413515,33.88804841149773,39.88905698436712
2020-04-19,499,682,712,1893,26.36027469624934,36.027469624933964,37.612255678816695
2020-04-20,519,959,803,2281,22.753178430512932,42.04296361245068,35.20385795703639
2020-04-21,532,1031,820,2383,22.324800671422576,43.26479227864037,34.41040704993705
2020-04-22,1047,2304,1645,4996,20.956765412329865,46.11689351481185,32.926341072858285
2020-04-23,729,1265,1203,3197,22.802627463246793,39.568345323741006,37.6290272130122
2020-04-24,576,1014,1078,2668,21.58920539730135,38.005997001499246,40.4047976011994
2020-04-25,504,758,602,1864,27.038626609442062,40.66523605150215,32.29613733905579
2020-04-26,473,682,630,1785,26.498599439775912,38.207282913165265,35.294117647058826
2020-04-27,537,809,696,2042,26.29774730656219,39.618021547502444,34.084231145935355
2020-04-28,568,861,780,2209,25.712992304210047,38.97691263014939,35.31009506564056
2020-04-29,510,782,679,1971,25.8751902587519,39.67529173008625,34.44951801116184
2020-04-30,562,907,770,2239,25.1004912907548,40.50915587315766,34.39035283608754
2020-05-01,478,716,707,1901,25.144660704892164,37.66438716465018,37.19095213045765
2020-05-02,376,623,607,1606,23.41220423412204,38.7920298879203,37.79576587795766
2020-05-03,483,644,708,1835,26.321525885558582,35.095367847411445,38.58310626702997
2020-05-04,480,793,719,1992,24.096385542168676,39.80923694779116,36.09437751004016
2020-05-05,775,981,850,2606,29.739063699155793,37.6438986953185,32.61703760552571
2020-05-06,599,1062,891,2552,23.4717868338558,41.61442006269592,34.91379310344828
2020-05-07,622,1465,945,3032,20.514511873350923,48.3179419525066,31.16754617414248
2020-05-08,822,1368,992,3182,25.83280955373979,42.99182903834067,31.17536140791955
2020-05-09,865,1141,1642,3648,23.711622807017545,31.277412280701753,45.010964912280706
2020-05-10,765,2185,1177,4127,18.53646716743397,52.944027138357164,28.519505694208867
2020-05-11,530,1154,866,2550,20.784313725490197,45.254901960784316,33.96078431372549
2020-05-12,541,1353,856,2750,19.672727272727272,49.2,31.127272727272725
2020-05-13,619,1101,885,2605,23.761996161228407,42.26487523992322,33.97312859884837
2020-05-14,1073,1051,918,3042,35.27284681130835,34.54963839579224,30.17751479289941
2020-05-15,551,919,883,2353,23.41691457713557,39.05652358691033,37.526561835954105
2020-05-16,480,703,793,1976,24.291497975708502,35.57692307692308,40.131578947368425
2020-05-17,445,660,708,1813,24.544953116381688,36.40375068946498,39.05129619415334
2020-05-18,514,778,720,2012,25.54671968190855,38.66799204771372,35.785288270377734
2020-05-19,649,1070,949,2668,24.32533733133433,40.104947526236884,35.569715142428784
2020-05-20,615,1021,899,2535,24.2603550295858,40.27613412228797,35.463510848126234
2020-05-21,527,926,1013,2466,21.370640713706408,37.5506893755069,41.078669910786694
2020-05-22,479,752,741,1972,24.290060851926977,38.13387423935091,37.57606490872211
2020-05-23,446,663,661,1770,25.19774011299435,37.45762711864407,37.34463276836158
2020-05-24,440,663,707,1810,24.30939226519337,36.629834254143645,39.06077348066299
2020-05-25,467,720,738,1925,24.25974025974026,37.4025974025974,38.33766233766234
2020-05-26,530,816,796,2142,24.743230625583568,38.095238095238095,37.16153127917834
2020-05-27,546,800,850,2196,24.863387978142075,36.42987249544626,38.70673952641166
2020-05-28,514,854,722,2090,24.593301435406698,40.86124401913875,34.54545454545455
2020-05-29,458,919,726,2103,21.778411792677126,43.699476937708035,34.52211126961483
2020-05-30,417,625,583,1625,25.661538461538463,38.46153846153847,35.87692307692308
2020-05-31,605,546,572,1723,35.1131746952989,31.688914683691237,33.19791062100987
2020-06-01,495,715,659,1869,26.484751203852326,38.25575173889781,35.25949705724987
2020-06-02,493,719,676,1888,26.11228813559322,38.08262711864407,35.80508474576271
2020-06-03,598,743,661,2002,29.87012987012987,37.11288711288711,33.01698301698301
2020-06-04,551,786,787,2124,25.94161958568738,37.005649717514125,37.05273069679849
2020-06-05,761,1545,980,3286,23.15885575167377,47.017650639074866,29.82349360925137
2020-06-06,425,640,575,1640,25.914634146341463,39.02439024390244,35.0609756097561
2020-06-07,402,598,567,1567,25.654116145500954,38.1620931716656,36.18379068283344
2020-06-08,481,842,733,2056,23.394941634241246,40.95330739299611,35.65175097276265
2020-06-09,575,803,986,2364,24.323181049069373,33.967851099830796,41.70896785109983
2020-06-10,513,774,764,2051,25.012189176011702,37.73768893222818,37.25012189176012
2020-06-11,511,757,706,1974,25.886524822695034,38.34853090172239,35.76494427558257
2020-06-12,442,708,725,1875,23.57333333333333,37.76,38.666666666666664
2020-06-13,403,592,570,1565,25.750798722044728,37.82747603833866,36.42172523961661
2020-06-14,385,608,570,1563,24.632117722328857,38.89955214331414,36.46833013435701
2020-06-15,447,742,639,1828,24.452954048140043,40.59080962800875,34.9562363238512
2020-06-16,611,869,828,2308,26.473136915077987,37.65164644714038,35.875216637781634
2020-06-17,589,925,839,2353,25.031874203144923,39.311517212069695,35.65660858478538
2020-06-18,568,919,764,2251,25.233229675699686,40.8262994224789,33.94047090182141
2020-06-19,505,816,653,1974,25.58257345491388,41.33738601823708,33.08004052684904
2020-06-20,418,727,881,2026,20.63178677196446,35.88351431391905,43.484698914116485
2020-06-21,460,697,694,1851,24.851431658562937,37.65532144786602,37.49324689357104
2020-06-22,577,895,775,2247,25.67868268802848,39.83088562527815,34.49043168669337
2020-06-23,694,990,883,2567,27.035449941566032,38.566419945461625,34.39813011297234
2020-06-24,589,966,845,2400,24.541666666666668,40.25,35.208333333333336
2020-06-25,665,992,956,2613,25.449674703406046,37.96402602372751,36.586299272866434
2020-06-26,568,959,789,2316,24.52504317789292,41.40759930915372,34.067357512953365
2020-06-27,494,712,750,1956,25.255623721881392,36.400817995910025,38.34355828220859
2020-06-28,478,622,670,1770,27.005649717514125,35.14124293785311,37.85310734463277
2020-06-29,554,819,695,2068,26.789168278529978,39.60348162475822,33.6073500967118
2020-06-30,646,980,817,2443,26.4428980761359,40.114613180515754,33.44248874334834
2020-07-01,669,993,876,2538,26.35933806146572,39.125295508274235,34.515366430260045
2020-07-02,532,843,769,2144,24.813432835820894,39.31902985074627,35.867537313432834
2020-07-03,531,759,684,1974,26.899696048632222,38.44984802431611,34.650455927051674
2020-07-04,469,650,677,1796,26.11358574610245,36.191536748329625,37.69487750556793
2020-07-05,541,690,705,1936,27.944214876033058,35.64049586776859,36.41528925619835
2020-07-06,565,856,836,2257,25.033229951262737,37.92645104120514,37.040319007532126
2020-07-07,552,907,849,2308,23.91681109185442,39.29809358752166,36.78509532062392
2020-07-08,655,1002,903,2560,25.5859375,39.140625,35.2734375
2020-07-09,831,1104,1431,3366,24.688057040998217,32.79857397504456,42.513368983957214
2020-07-10,633,943,969,2545,24.87229862475442,37.05304518664047,38.07465618860511
2020-07-11,482,724,730,1936,24.89669421487603,37.39669421487603,37.70661157024794
2020-07-12,481,668,765,1914,25.130616509926856,34.90073145245559,39.96865203761755
2020-07-13,536,812,861,2209,24.264373019465822,36.75871435038479,38.97691263014939
2020-07-14,742,1022,903,2667,27.821522309711288,38.320209973753286,33.85826771653544
2020-07-15,817,1231,994,3042,26.85733070348455,40.46679815910585,32.6758711374096
2020-07-16,770,1131,959,2860,26.923076923076923,39.54545454545455,33.53146853146853
2020-07-17,632,951,827,2410,26.224066390041497,39.46058091286307,34.315352697095435
2020-07-18,518,726,712,1956,26.482617586912067,37.11656441717792,36.400817995910025
2020-07-19,499,727,743,1969,25.342813610970033,36.92229558151346,37.73489080751651
2020-07-20,718,853,836,2407,29.82966348151226,35.438304943913586,34.73203157457416
2020-07-21,696,876,752,2324,29.948364888123923,37.693631669535286,32.358003442340795
2020-07-22,593,1001,751,2345,25.28784648187633,42.68656716417911,32.02558635394456
2020-07-23,543,996,749,2288,23.732517482517483,43.53146853146853,32.73601398601399
2020-07-24,545,969,755,2269,24.019391802556193,42.706037902159544,33.27457029528426
2020-07-25,519,669,662,1850,28.054054054054056,36.16216216216216,35.78378378378378
2020-07-26,603,703,801,2107,28.618889416231607,33.36497389653536,38.01613668723303
2020-07-27,529,831,1216,2576,20.535714285714285,32.25931677018634,47.20496894409938
2020-07-28,666,960,1096,2722,24.46730345334313,35.268185157972084,40.264511388684795
2020-07-29,627,1044,930,2601,24.106113033448672,40.13840830449827,35.75547866205306
2020-07-30,520,920,905,2345,22.174840085287848,39.23240938166311,38.59275053304904
2020-07-31,632,948,898,2478,25.504439063761097,38.256658595641646,36.23890234059726
2020-08-01,500,681,733,1914,26.12330198537095,35.57993730407524,38.29676071055381
2020-08-02,500,655,639,1794,27.870680044593087,36.51059085841695,35.618729096989966
2020-08-03,635,833,751,2219,28.61649391617846,37.53943217665615,33.84407390716539
2020-08-04,637,884,813,2334,27.292202227934876,37.874892887746356,34.832904884318765
2020-08-05,625,786,893,2304,27.12673611111111,34.11458333333333,38.75868055555556
2020-08-06,697,943,866,2506,27.813248204309655,37.62968874700719,34.55706304868316
2020-08-07,817,1079,1027,2923,27.950735545672256,36.91412931919261,35.13513513513514
2020-08-08,768,964,963,2695,28.497217068645643,35.76994434137291,35.73283858998145
2020-08-09,609,857,865,2331,26.126126126126124,36.76533676533676,37.10853710853711
2020-08-10,700,967,975,2642,26.495079485238453,36.60105980317941,36.90386071158214
2020-08-11,687,991,989,2667,25.75928008998875,37.15785526809149,37.08286464191976
2020-08-12,712,1173,1014,2899,24.560193170058643,40.46222835460503,34.97757847533632
2020-08-13,664,1004,952,2620,25.34351145038168,38.3206106870229,36.33587786259542
2020-08-14,692,956,850,2498,27.702161729383505,38.27061649319455,34.02722177742194
2020-08-15,554,807,845,2206,25.11332728921124,36.58204895738894,38.30462375339982
2020-08-16,631,927,879,2437,25.89249076733689,38.03857201477226,36.06893721789085
2020-08-17,917,1255,1355,3527,25.99943294584633,35.582648142897646,38.417918911256024
2020-08-18,781,1166,1125,3072,25.423177083333332,37.95572916666667,36.62109375
2020-08-19,795,1080,975,2850,27.89473684210526,37.89473684210527,34.21052631578947
2020-08-20,751,1054,991,2796,26.85979971387697,37.6967095851216,35.44349070100143
2020-08-21,742,1030,1035,2807,26.433915211970078,36.693979337370855,36.87210545065906
2020-08-22,782,1017,1002,2801,27.918600499821494,36.308461263834346,35.77293823634417
2020-08-23,853,1179,1037,3069,27.7940697295536,38.41642228739003,33.789507983056374
2020-08-24,815,1085,1062,2962,27.5151924375422,36.63065496286293,35.85415259959487
2020-08-25,715,1099,1085,2899,24.663677130044842,37.90962400827872,37.426698861676435
2020-08-26,704,1050,1005,2759,25.516491482421166,38.0572671257702,36.42624139180863
2020-08-27,863,1101,1209,3173,27.198235108729907,34.69902300661834,38.10274188465175
2020-08-28,741,1139,980,2860,25.90909090909091,39.82517482517483,34.26573426573427
2020-08-29,590,824,814,2228,26.48114901256732,36.983842010771994,36.535008976660684
2020-08-30,551,764,773,2088,26.38888888888889,36.59003831417624,37.02107279693487
2020-08-31,666,891,913,2470,26.963562753036435,36.072874493927124,36.96356275303644
2020-09-01,635,1006,864,2505,25.349301397205586,40.159680638722556,34.49101796407186
2020-09-02,680,1018,886,2584,26.31578947368421,39.39628482972136,34.28792569659443
