Date,Positive_nlikes,Positive_nreplies,Positive_nretweets,Negative_nlikes,Negative_nreplies,Negative_nretweets,Neutral_nlikes,Neutral_nreplies,Neutral_nretweets,Positive tweets,Negative tweets,Neutral tweets
2019-10-01,76.10562645477165,6.846456376916286,17.047917168312065,72.20394736842105,10.416666666666666,17.37938596491228,73.99293286219081,4.546525323910483,21.460541813898704,47.05882352941177,28.886554621848738,24.054621848739497
2019-10-02,69.38812129912075,7.554279562174771,23.057599138704468,72.20588235294117,6.666666666666667,21.127450980392158,63.09303758471965,10.782501540357362,26.12446087492298,45.90163934426229,31.39344262295082,22.704918032786885
2019-10-03,70.67362428842505,6.062618595825427,23.263757115749527,67.91457286432161,5.565326633165829,26.520100502512562,69.23364706808962,2.3835308943409603,28.382822037569408,44.99424626006905,33.026467203682394,21.979286536248562
2019-10-04,61.104805145667804,9.137343927355278,29.75785092697692,65.04149377593362,9.95850622406639,25.0,67.12416214490904,7.245451643791893,25.630386211299076,60.93617021276596,20.425531914893618,18.638297872340427
2019-10-05,74.00746069810818,3.9035438316013855,22.088995470290435,61.716937354988396,8.739365815931942,29.54369682907966,57.66526019690577,13.924050632911392,28.41068917018284,59.11602209944751,23.314917127071823,17.569060773480665
2019-10-06,68.4428492545555,10.933186085035892,20.623964660408614,65.41698546289211,6.2739097169089515,28.30910482019893,69.65042372881356,5.614406779661017,24.735169491525422,60.50670640834575,23.39791356184799,16.09538002980626
2019-10-07,58.067885117493475,8.66840731070496,33.26370757180157,61.91636215996752,4.993909866017052,33.08972797401543,54.156769596199524,13.895486935866984,31.947743467933492,61.80081855388813,20.19099590723056,18.00818553888131
2019-10-08,69.04980140543843,7.088298197372441,23.861900397189125,55.69837189374464,18.337617823479007,25.96401028277635,63.83458646616541,8.646616541353383,27.518796992481203,51.40607424071991,26.43419572553431,22.15973003374578
2019-10-09,67.28422955264347,10.799819249887031,21.9159511974695,64.97175141242938,15.630885122410547,19.397363465160076,60.270880361173816,16.93002257336343,22.799097065462753,59.53757225433526,24.277456647398843,16.184971098265898
2019-10-10,74.4136460554371,6.218905472636816,19.367448471926085,69.45624468988954,7.009345794392523,23.534409515717925,67.37864077669903,8.025889967637541,24.59546925566343,56.148491879350345,24.593967517401392,19.25754060324826
