Date,Positive_nlikes,Positive_nreplies,Positive_nretweets,Negative_nlikes,Negative_nreplies,Negative_nretweets,Neutral_nlikes,Neutral_nreplies,Neutral_nretweets,Positive tweets,Negative tweets,Neutral tweets
2019-10-01,74.26352705410822,7.80561122244489,17.930861723446895,70.27750204997626,4.268266367442061,25.454231582581674,63.329772623226006,3.558675415840073,33.11155196093392,37.20672455200443,22.07648254202845,40.71679290596712
2019-10-02,73.44560414932445,5.76295063072293,20.791445219952617,67.23481966215188,8.111398569471922,24.6537817683762,69.634224208702,8.39186354100155,21.97391225029645,35.63418406805878,22.08043310131477,42.28538283062645
2019-10-03,79.36336218200891,4.51744033569368,16.119197482297405,62.93589641750735,10.445627134800223,26.61847644769243,71.60567587752054,8.917102315160568,19.477221807318895,35.87223587223587,25.696150696150696,38.43161343161343
2019-10-04,68.55712122976593,5.869337370443694,25.57354139979038,68.33438089252043,8.774355751099938,22.891263356379635,73.10162448054402,7.574612769172648,19.32376275028334,37.26640591047371,25.814863102998697,36.9187309865276
2019-10-05,68.44303797468355,7.177215189873418,24.379746835443036,65.80868228966577,8.31732616212063,25.8739915482136,67.88923076923076,7.630769230769231,24.48,34.96360989810771,25.181950509461426,39.85443959243086
2019-10-06,73.55807637002717,4.100761570005858,22.34116205996698,71.26302083333333,5.768229166666667,22.96875,64.68605141171513,7.764433206911083,27.549515381373787,33.76825100963032,22.336129232680957,43.89561975768872
2019-10-07,68.0195739781232,6.67818077144502,25.302245250431778,71.3527382110944,7.7059187826240825,20.941343006281517,84.52054134758946,3.154650098733324,12.324808553677213,36.61771672193273,24.82235907153008,38.55992420653719
2019-10-08,69.66507177033493,6.278575225943647,24.056353003721426,64.39741328630218,8.13639035861258,27.466196355085245,69.18420814888427,10.434546932875598,20.38124491824013,37.63111888111888,24.3006993006993,38.06818181818182
2019-10-09,65.88622291021672,6.101651186790506,28.012125902992775,76.6996867327068,5.469477605621878,17.830835661671323,68.80724001517369,12.269007749417439,18.923752235408877,38.315018315018314,23.565323565323567,38.11965811965812
2019-10-10,68.20486290739782,7.051215726849457,24.743921365752716,68.37881219903691,8.855002675227395,22.76618512573569,68.40249525359371,7.146731760238676,24.450772986167618,39.3780013720558,22.844729018980104,37.7772696089641
2019-10-11,57.91114575214341,19.691064975554454,22.397789272302134,75.62907735321528,7.213420316868593,17.157502329916124,70.81392004601668,8.875467356916882,20.310612597066438,37.216681776971896,24.070716228467816,38.71260199456029
2019-10-12,64.55437970164478,10.620935866377662,24.82468443197756,66.76195426195426,10.81081081081081,22.427234927234927,64.03086202169742,6.309481847021502,29.659656131281086,35.06856982927512,25.076966134900644,39.854464035824236
2019-10-13,76.361135620491,2.584730367986713,21.054134011522294,62.096774193548384,10.584677419354838,27.318548387096776,64.15208207604104,13.27700663850332,22.570911285455644,37.11558854718982,22.37539766702015,40.50901378579003
2019-10-14,47.464494569757726,37.3141186299081,15.22138680033417,66.68046928916495,6.169772256728779,27.14975845410628,68.44388628838908,7.946112569928074,23.61000114168284,36.21212121212121,24.303030303030305,39.484848484848484
2019-10-15,68.03794880183202,6.174858918786293,25.787192279381696,66.76599474145486,8.448729184925504,24.78527607361963,76.80564464400257,5.529185375240539,17.665169980756897,38.1636843649164,24.34731592842476,37.488999706658845
2019-10-16,79.7919269704465,3.934518193640513,16.273554835912996,69.37442713107241,6.18698441796517,24.43858845096242,77.78168766274896,4.687170103455556,17.53114223379548,38.140267927501974,24.034672970843182,37.825059101654844
2019-10-17,66.09516470814872,8.47620882296282,25.42862646888846,82.42987175582851,3.8540926471085846,13.716035597062904,73.34021835349661,6.845677190911774,19.81410445559162,38.44114528101803,26.617179215270415,34.94167550371156
2019-10-18,75.20286647697334,5.90683949836653,18.890294024660133,71.21517965280582,6.427129592248688,22.357690754945498,69.92430613961312,7.098402018502943,22.977291841883936,40.225334957369064,25.18270401948843,34.59196102314251
2019-10-19,69.974626444883,6.554835071891739,23.470538483225262,63.030982756203564,6.308706014299734,30.660311229496706,67.37481031866464,9.499241274658573,23.125948406676784,37.43689320388349,23.805825242718445,38.75728155339806
2019-10-20,87.55420868383928,0.8812720971140952,11.564519219046623,64.6215225361225,5.736467543670477,29.64200992020703,71.84849541071222,4.368537237132567,23.78296735215522,40.427280197206244,23.212818405916188,36.35990139687757
2019-10-21,70.54679637705468,5.81460360058146,23.63860002236386,67.43525297781663,5.5513058682111245,27.013441153972245,68.66010598031794,9.992429977289932,21.347464042392126,39.92109038737446,23.672883787661405,36.40602582496413
2019-10-22,73.20329485255841,4.244113053862878,22.552592093578713,64.93841075597778,4.48434103534337,30.57724820867885,63.673890608875126,5.714654282765738,30.611455108359134,38.67984693877551,22.5765306122449,38.74362244897959
2019-10-23,64.40659095969717,10.209307503896682,25.384101536406146,63.75831423620815,3.3033368732882455,32.938348890503605,66.34476534296029,8.447653429602887,25.207581227436823,38.721311475409834,22.42622950819672,38.85245901639344
2019-10-24,71.78743845610168,1.1655905219401752,27.046971021958143,74.8483699772555,4.899545109931767,20.252084912812737,63.793752352277004,10.01881821603312,26.187429431689875,36.95518723143032,22.958870472682626,40.085942295887044
2019-10-25,74.20211626611832,3.6756201002441844,22.122263633637495,70.32980406474383,6.949008153827431,22.721187781428746,65.35318155283129,8.975481611208407,25.671336835960304,34.831460674157306,22.97752808988764,42.19101123595506
2019-10-26,78.35157049515863,4.046288278359443,17.602141226481933,67.57643969236541,4.98030388294879,27.4432564246858,71.09303039607,6.846791525944121,22.060178077985878,37.300111565637785,24.879137225734475,37.82075120862774
2019-10-27,72.01863745120262,7.026822818284851,20.95453973051253,76.85389945451865,2.589807852965748,20.5562926925156,70.37930572309342,6.098378233480767,23.522316043425814,35.54100885637274,23.681170581440124,40.77782056218714
2019-10-28,70.50815123135622,5.6711758584807495,23.820672910163026,70.16342412451363,8.715953307392995,21.120622568093385,66.4033773661991,9.260520223341958,24.336102410458942,36.68469615017499,24.848870505886097,38.46643334393891
2019-10-29,71.6102692941823,5.291669937975976,23.09806076784172,74.64221441426001,5.630302510926386,19.72748307481361,73.50829089959525,7.259433346389868,19.232275754014886,36.715700990693485,26.838787151005704,36.44551185830081
2019-10-30,68.52069460765112,6.802454628541585,24.676850763807284,77.22456729220703,2.0342775771754056,20.741155130617575,70.31294452347083,6.450924608819346,23.236130867709814,36.75773312260104,25.603973808986225,37.638293068412736
2019-10-31,77.84046575835784,6.248124362283177,15.911409879358983,79.90271206770174,6.943426401012861,13.1538615312854,80.09372002066269,1.8756303347846408,18.03064964455268,34.67423494570583,27.46791707798618,37.857847976307994
2019-11-01,72.75789962825279,7.853159851301116,19.388940520446095,58.81460887147732,21.54682168583344,19.638569442689246,56.13082459906554,24.34650839752494,19.52266700340952,35.343534353435345,25.472547254725473,39.183918391839185
2019-11-02,71.30053216319672,6.273924003361031,22.425543833442255,74.64302712993812,12.815326035221323,12.541646834840552,76.03370668899822,3.883596775881922,20.082696535119858,34.65491923641704,25.440528634361232,39.904552129221734
2019-11-03,70.82060880701408,5.723574032115063,23.45581716087085,62.23095639154033,3.2098072244057647,34.559236384053904,67.39236790606654,9.76027397260274,22.847358121330725,38.23639774859287,26.75422138836773,35.0093808630394
2019-11-04,66.43312101910828,9.522292993630574,24.044585987261147,74.37150837988827,5.493482309124767,20.135009310986966,71.12641927443921,4.302824702298532,24.570756023262255,36.45371577574967,23.728813559322035,39.817470664928294
2019-11-05,72.93307086614173,5.501265466816648,21.56566366704162,71.95766500131475,3.3499868524848804,24.692348146200366,68.68238674780257,6.000676132521974,25.316937119675455,32.663216560509554,22.312898089171973,45.02388535031847
2019-11-06,67.97737306843267,10.085540838852097,21.93708609271523,68.06898774983881,7.9464861379755,23.984526112185687,68.35884403995036,6.914484959517759,24.726671000531883,34.74518686296716,22.12910532276331,43.12570781426954
2019-11-07,71.4590140644978,7.380309703082824,21.160676232419377,69.51060552198128,9.148003317928664,21.34139116009006,67.60158708441648,9.46777944999316,22.93063346559037,36.651352730985195,23.711077080142932,39.63757018887188
2019-11-08,75.06517506517507,3.3594033594033594,21.575421575421576,65.36429608127722,4.0,30.635703918722786,68.57999333851448,8.571111357832796,22.848895303652714,36.40092284029736,25.993335042296845,37.605742117405796
2019-11-09,67.2575532121369,8.695089603415928,24.047357184447176,70.85691545808277,7.5565970993986555,21.58648744251857,75.49697098846235,3.8479101342506623,20.65511887728698,34.563380281690144,28.197183098591548,37.23943661971831
2019-11-10,76.02895553257497,7.724922440537745,16.24612202688728,65.86028141199704,7.7635151814366825,26.37620340656628,68.89985086612367,8.718595847195136,22.381553286681196,34.638720353006065,26.944291230005515,38.41698841698842
2019-11-11,61.02591857598172,10.890612784893861,28.083468639124423,75.06094588005851,5.570453437347635,19.368600682593858,71.49677057006458,7.900402508658616,20.602826921276794,34.73300970873787,26.74757281553398,38.519417475728154
2019-11-12,71.81336901506778,6.748501948920821,21.438129036011404,68.24982034363363,6.434964395374665,25.315215260991703,69.12889131622065,11.073184052430365,19.79792463134899,32.92079207920792,27.186468646864686,39.89273927392739
