Date,Positive_nlikes,Positive_nreplies,Positive_nretweets,Negative_nlikes,Negative_nreplies,Negative_nretweets,Neutral_nlikes,Neutral_nreplies,Neutral_nretweets,Total_nlikes,Total_nreplies,Total_nretweets
2019-10-28,6370,754,2352,1476,231,460,227,38,50,8073,1023,2862
2019-10-29,26759,4606,17248,13073,2360,3314,819,85,347,40651,7051,20909
2019-10-30,18664,2080,9480,5088,386,2113,317,55,90,24069,2521,11683
2019-10-31,10546,1820,4440,3196,410,1926,265,35,93,14007,2265,6459
2019-11-01,7740,1080,3648,7780,558,2930,1958,210,1445,17478,1848,8023
2019-11-02,3949,670,1673,745,184,302,756,88,413,5450,942,2388
2019-11-03,5452,846,2252,1313,154,673,130,36,32,6895,1036,2957
2019-11-04,8290,685,3993,3162,179,1529,5229,171,1687,16681,1035,7209
2019-11-05,5052,491,2235,2666,176,1131,561,53,120,8279,720,3486
2019-11-06,7182,690,3545,2723,214,998,383,53,172,10288,957,4715
2019-11-07,14285,866,9449,1575,184,1085,751,84,518,16611,1134,11052
2019-11-08,9159,2460,4004,10262,687,2723,362,79,154,19783,3226,6881
2019-11-09,9048,710,4415,3283,174,2233,317,60,249,12648,944,6897
2019-11-10,6495,386,2509,1164,101,372,159,37,69,7818,524,2950
2019-11-11,13897,1653,4931,3649,266,1568,1031,92,452,18577,2011,6951
2019-11-12,5845,585,2566,6379,372,2091,1723,112,936,13947,1069,5593
2019-11-13,14068,1002,7104,1824,168,717,2723,178,885,18615,1348,8706
2019-11-14,13599,1661,5666,7435,694,3528,2719,832,1367,23753,3187,10561
2019-11-15,6944,1007,2767,3022,375,1052,1380,254,567,11346,1636,4386
2019-11-16,4705,688,2013,4968,557,1764,1705,324,666,11378,1569,4443
2019-11-17,16640,1001,7013,29179,2789,27933,13775,2060,4122,59594,5850,39068
2019-11-18,16920,1311,7649,3501,494,1306,7675,652,6311,28096,2457,15266
2019-11-19,33914,2056,14774,4055,383,2159,3697,437,1614,41666,2876,18547
2019-11-20,9698,1056,5802,3530,442,1513,1514,242,1023,14742,1740,8338
2019-11-21,7331,1523,2587,2693,333,870,2120,312,845,12144,2168,4302
2019-11-22,7915,896,3117,3636,332,1889,2009,260,845,13560,1488,5851
2019-11-23,8678,801,5091,3302,406,2173,2551,302,1401,14531,1509,8665
2019-11-24,5226,692,2594,3554,584,1200,2505,432,918,11285,1708,4712
2019-11-25,9820,1654,4302,3602,412,1654,6407,718,2292,19829,2784,8248
2019-11-26,8099,872,4001,2448,411,1120,1080,278,468,11627,1561,5589
2019-11-27,10620,1204,3250,4650,511,2264,1649,248,545,16919,1963,6059
2019-11-28,10236,1136,3977,4060,576,1812,4713,642,1859,19009,2354,7648
2019-11-29,5633,746,2032,3268,379,1261,6259,456,1460,15160,1581,4753
2019-11-30,5727,616,2352,5427,300,2166,2539,185,563,13693,1101,5081
2019-12-01,6799,768,2762,2525,398,1070,1837,381,620,11161,1547,4452
2019-12-02,9669,961,4716,4378,444,1679,1843,371,940,15890,1776,7335
2019-12-03,21718,2422,5307,2947,375,1133,901,205,408,25566,3002,6848
2019-12-04,6218,714,2302,1296,248,396,1444,192,464,8958,1154,3162
2019-12-05,6203,1245,4025,3004,455,1856,3202,488,1455,12409,2188,7336
2019-12-06,6287,778,3280,1712,289,684,1226,282,635,9225,1349,4599
2019-12-07,4751,685,1598,1839,268,770,4752,3922,1737,11342,4875,4105
2019-12-08,14815,1374,5673,12264,968,5314,2624,442,952,29703,2784,11939
2019-12-09,11476,1170,5992,7320,807,2751,3935,521,1548,22731,2498,10291
2019-12-10,14020,1498,7298,32775,9290,12591,2164,434,774,48959,11222,20663
2019-12-11,57078,4958,19611,7431,773,2570,4598,605,1589,69107,6336,23770
2019-12-12,147717,9847,45807,32712,1534,9764,8606,845,2620,189035,12226,58191
2019-12-13,371806,33378,94192,107545,11651,28171,171015,14342,43670,650366,59371,166033
2019-12-14,85075,8414,22357,15712,1684,5959,23019,2174,6153,123806,12272,34469
2019-12-15,44281,6158,12756,11724,1455,3626,6158,850,1952,62163,8463,18334
2019-12-16,25067,3922,7942,9288,1277,3826,8854,1829,2554,43209,7028,14322
2019-12-17,28487,2199,10438,3267,472,1266,8629,1065,3178,40383,3736,14882
2019-12-18,19749,1742,5399,3542,501,1257,22618,923,5926,45909,3166,12582
2019-12-19,9535,1541,3347,5240,512,1589,2598,354,1169,17373,2407,6105
2019-12-20,44016,2642,14346,6575,585,2472,1492,269,561,52083,3496,17379
2019-12-21,3645,524,1505,2012,259,652,1140,316,367,6797,1099,2524
2019-12-22,8600,733,3057,19238,933,6506,4846,841,1250,32684,2507,10813
2019-12-23,4865,472,2394,8294,1058,1850,1067,152,427,14226,1682,4671
2019-12-24,2460,288,497,874,154,304,771,84,334,4105,526,1135
2019-12-25,1701,679,1002,1642,169,630,408,65,66,3751,913,1698
2019-12-26,1819,244,585,3741,144,1000,487,63,188,6047,451,1773
2019-12-27,4777,413,1965,2101,223,952,769,108,287,7647,744,3204
2019-12-28,2363,391,907,969,142,332,1106,236,381,4438,769,1620
2019-12-29,2583,337,868,1101,338,234,1228,126,383,4912,801,1485
2019-12-30,7820,841,1781,1956,446,1222,713,105,199,10489,1392,3202
2019-12-31,16293,681,6040,3551,292,1001,438,110,138,20282,1083,7179
2020-01-01,4540,500,2245,6788,550,2059,838,153,314,12166,1203,4618
2020-01-02,2561,366,877,2190,252,1060,849,207,391,5600,825,2328
2020-01-03,2955,739,994,990,138,347,1399,100,364,5344,977,1705
2020-01-04,4347,604,900,1909,195,1124,897,124,269,7153,923,2293
2020-01-05,2400,324,682,2438,452,857,753,141,305,5591,917,1844
2020-01-06,6347,706,3008,11426,632,6740,424,81,148,18197,1419,9896
2020-01-07,5301,541,2078,758,162,220,8297,242,6908,14356,945,9206
2020-01-08,11504,964,3788,2553,279,1012,1009,109,694,15066,1352,5494
2020-01-09,5604,1143,1567,2992,333,1040,1928,154,686,10524,1630,3293
2020-01-10,10000,921,3969,720,131,180,647,102,308,11367,1154,4457
2020-01-11,7971,829,2114,2899,290,1950,6595,281,8760,17465,1400,12824
2020-01-12,21336,1973,5609,2741,225,2017,4102,221,4656,28179,2419,12282
2020-01-13,7312,1604,5284,3873,276,2651,833,69,332,12018,1949,8267
2020-01-14,6491,619,2521,3213,307,1146,1906,184,999,11610,1110,4666
2020-01-15,6785,890,3327,1835,221,713,2574,276,787,11194,1387,4827
2020-01-16,4205,554,2303,1890,224,431,914,128,348,7009,906,3082
2020-01-17,9608,509,8215,2547,203,2587,1437,114,737,13592,826,11539
2020-01-18,8491,520,5814,2650,439,1186,7674,352,3903,18815,1311,10903
2020-01-19,2427,353,706,389,85,89,365,67,163,3181,505,958
2020-01-20,2483,369,870,2691,186,970,2208,150,1338,7382,705,3178
2020-01-21,2876,283,867,3935,271,2326,912,122,252,7723,676,3445
2020-01-22,7210,670,2965,1013,130,334,522,133,166,8745,933,3465
2020-01-23,4999,435,1995,1748,172,622,1306,107,444,8053,714,3061
2020-01-24,7427,489,3851,6692,1257,2389,3926,1799,1046,18045,3545,7286
2020-01-25,10969,643,2922,2564,256,883,380,67,304,13913,966,4109
2020-01-26,14522,2269,5110,1846,180,643,2492,184,733,18860,2633,6486
2020-01-27,3849,407,2314,5591,346,1685,1383,139,1057,10823,892,5056
2020-01-28,6641,572,4317,9908,616,4774,1821,130,1270,18370,1318,10361
2020-01-29,4098,1159,1108,2464,248,814,1020,179,267,7582,1586,2189
2020-01-30,3124,435,1263,7063,464,7802,1205,136,1020,11392,1035,10085
2020-01-31,17301,1540,5926,3001,434,675,2160,423,484,22462,2397,7085
2020-02-01,4578,955,1582,9248,401,4512,1205,202,702,15031,1558,6796
2020-02-02,12431,801,3338,4037,260,2498,497,94,156,16965,1155,5992
2020-02-03,4218,440,1116,5796,322,2297,735,88,210,10749,850,3623
2020-02-04,7270,584,2018,4762,272,1882,2954,158,3809,14986,1014,7709
2020-02-05,6363,546,3668,2985,217,2321,2337,157,1484,11685,920,7473
2020-02-06,3199,370,1118,3405,500,1390,3247,157,3361,9851,1027,5869
2020-02-07,4533,423,2439,3080,234,1405,2030,106,2140,9643,763,5984
2020-02-08,7648,908,2103,1611,196,679,2798,210,2440,12057,1314,5222
2020-02-09,12575,628,5909,7682,559,1627,1505,182,630,21762,1369,8166
2020-02-10,11673,1339,3793,3144,376,685,3458,434,1908,18275,2149,6386
2020-02-11,8973,884,3913,3947,379,1587,783,150,223,13703,1413,5723
2020-02-12,11290,1074,3836,3411,497,1437,2700,372,3334,17401,1943,8607
2020-02-13,15172,2104,3467,1649,246,422,4727,320,2529,21548,2670,6418
2020-02-14,5719,464,2576,2493,256,1092,2317,175,1959,10529,895,5627
2020-02-15,3416,408,1765,5691,339,926,3282,136,2998,12389,883,5689
2020-02-16,6261,615,2358,6396,1347,2552,4635,262,4790,17292,2224,9700
2020-02-17,5178,457,3911,5097,390,1958,1148,173,431,11423,1020,6300
2020-02-18,9064,869,2209,3019,407,1015,1173,165,481,13256,1441,3705
2020-02-19,7078,865,3029,1757,232,565,11556,1397,4499,20391,2494,8093
2020-02-20,11194,1622,3573,1906,248,610,8889,685,2792,21989,2555,6975
2020-02-21,4457,603,1474,2694,313,1270,6284,549,4928,13435,1465,7672
2020-02-22,5730,731,2129,2311,238,1082,1144,129,722,9185,1098,3933
2020-02-23,6076,709,1323,10823,468,3028,5878,255,4695,22777,1432,9046
2020-02-24,6442,752,2201,3631,342,1573,2344,186,1429,12417,1280,5203
2020-02-25,8631,2491,2955,3429,338,1063,4288,666,3682,16348,3495,7700
2020-02-26,6296,523,2394,7043,431,3173,8975,543,3433,22314,1497,9000
2020-02-27,24611,4235,8868,6651,682,3040,4523,1679,1434,35785,6596,13342
2020-02-28,5002,621,2413,2934,323,1135,3227,396,2355,11163,1340,5903
2020-02-29,8509,1220,3356,3504,321,1488,7086,509,5958,19099,2050,10802
2020-03-01,7294,1281,2561,4994,493,1992,8830,677,4708,21118,2451,9261
2020-03-02,7734,1019,3318,6905,678,3200,3304,312,1873,17943,2009,8391
2020-03-03,8825,1266,3538,10842,1366,3905,2846,535,939,22513,3167,8382
2020-03-04,18733,1465,6953,4928,632,1508,7423,639,4364,31084,2736,12825
2020-03-05,11471,861,3364,6318,788,2070,2986,552,1151,20775,2201,6585
2020-03-06,4448,675,1255,2912,349,958,6837,482,4825,14197,1506,7038
2020-03-07,6416,625,1966,2742,282,1683,3680,314,2134,12838,1221,5783
2020-03-08,6463,607,2812,5832,498,2003,7878,348,7617,20173,1453,12432
2020-03-09,14504,1204,5657,5843,477,3032,3485,440,2017,23832,2121,10706
2020-03-10,21343,3047,10590,18454,1076,8713,5546,600,3015,45343,4723,22318
2020-03-11,20245,2160,8761,7476,855,2800,11371,1172,3931,39092,4187,15492
2020-03-12,22450,2056,7952,19321,2084,5850,18252,1880,6605,60023,6020,20407
2020-03-13,17516,1630,5840,4691,510,1941,15338,845,7182,37545,2985,14963
2020-03-14,15356,1101,4997,3751,586,1376,9285,3699,4060,28392,5386,10433
2020-03-15,24356,1295,10288,8267,645,3512,4579,475,1187,37202,2415,14987
2020-03-16,9955,1242,3054,14483,2667,4261,4894,578,1819,29332,4487,9134
2020-03-17,7624,1231,3690,15636,835,4908,5620,651,2231,28880,2717,10829
2020-03-18,17606,1496,6528,9724,1580,4446,6141,609,2209,33471,3685,13183
2020-03-19,6899,868,1958,3209,418,1319,8600,455,2073,18708,1741,5350
2020-03-20,9762,984,2902,20351,1037,7166,9030,793,3446,39143,2814,13514
2020-03-21,10891,800,3078,19534,917,7062,2194,260,963,32619,1977,11103
2020-03-22,4180,507,1022,2949,511,1045,7947,1453,2758,15076,2471,4825
2020-03-23,33310,1632,9282,10602,775,3755,19882,1666,6461,63794,4073,19498
2020-03-24,6293,1580,2545,5699,405,3022,4441,568,2587,16433,2553,8154
2020-03-25,22424,2114,5238,3076,371,1009,3005,407,1309,28505,2892,7556
2020-03-26,12202,1573,3787,3408,407,1251,6658,3973,3210,22268,5953,8248
2020-03-27,131171,9767,57765,48919,1723,15406,12008,1220,3747,192098,12710,76918
2020-03-28,28796,1803,9332,4868,1268,1312,2693,616,1023,36357,3687,11667
2020-03-29,23836,2228,8889,2404,367,701,4689,1609,1722,30929,4204,11312
2020-03-30,13502,1793,4270,6247,801,2911,3239,691,1592,22988,3285,8773
2020-03-31,8671,1673,3664,5919,433,3629,3733,817,1805,18323,2923,9098
2020-04-01,19017,1021,6792,6020,681,1925,3307,536,1699,28344,2238,10416
2020-04-02,12162,1386,3655,7484,1256,2540,4017,519,1726,23663,3161,7921
2020-04-03,13163,1340,4656,3813,658,1501,5309,590,2198,22285,2588,8355
2020-04-04,31945,3507,10857,6673,1171,1957,4775,762,1231,43393,5440,14045
2020-04-05,46216,4793,20407,7101,1036,2463,16599,1917,8281,69916,7746,31151
2020-04-06,42136,3388,8474,23704,2276,6041,167994,12225,57919,233834,17889,72434
2020-04-07,26443,2870,6856,37204,1503,6079,31675,3007,8717,95322,7380,21652
2020-04-08,17026,1393,4915,18476,2023,6512,11598,1601,2854,47100,5017,14281
2020-04-09,36673,2213,9212,13232,752,2770,33044,1497,5631,82949,4462,17613
2020-04-10,7578,1086,2353,16321,1392,7562,9697,692,2433,33596,3170,12348
2020-04-11,15431,1317,5747,6331,959,1997,6498,537,3123,28260,2813,10867
2020-04-12,17725,2391,4718,16077,1333,5578,29799,1615,7135,63601,5339,17431
2020-04-13,40432,2366,8635,14212,1346,4211,10153,879,2761,64797,4591,15607
2020-04-14,14504,1226,5247,15169,922,4200,3217,447,1492,32890,2595,10939
2020-04-15,32533,6625,12115,31396,2109,11076,11606,1164,6267,75535,9898,29458
2020-04-16,15602,1507,6127,12786,1757,3563,6175,698,2932,34563,3962,12622
2020-04-17,19579,1293,7698,7150,957,3990,6243,522,2492,32972,2772,14180
2020-04-18,10633,1494,3371,5068,695,1412,5137,833,1542,20838,3022,6325
2020-04-19,10904,1169,3211,18212,1225,5254,5652,907,2057,34768,3301,10522
2020-04-20,9223,1325,2801,3193,412,1101,2576,324,1105,14992,2061,5007
2020-04-21,6182,1089,2907,9254,787,3861,5935,541,2684,21371,2417,9452
2020-04-22,10203,1225,3948,67063,2950,21069,7448,1067,1935,84714,5242,26952
2020-04-23,16895,1124,6650,7839,709,4563,3923,456,1782,28657,2289,12995
2020-04-24,12211,1522,3924,6340,622,2100,3003,360,1267,21554,2504,7291
2020-04-25,12912,913,5008,3268,411,1336,8448,566,2652,24628,1890,8996
2020-04-26,5907,1184,1917,8395,611,3307,11115,1148,3307,25417,2943,8531
2020-04-27,12909,2065,3716,6173,659,1795,9435,926,2760,28517,3650,8271
2020-04-28,13019,1357,4490,15432,1441,5095,3460,486,1039,31911,3284,10624
2020-04-29,14670,1631,5561,19737,4417,5993,17606,2477,4232,52013,8525,15786
2020-04-30,5336,820,2228,8716,1273,2941,7958,978,2226,22010,3071,7395
2020-05-01,8355,892,3221,20753,4367,6346,7123,707,2580,36231,5966,12147
2020-05-02,11188,1388,3382,7955,768,2479,14443,1751,3104,33586,3907,8965
2020-05-03,10270,1090,3719,7130,834,2668,3163,1823,2587,20563,3747,8974
2020-05-04,10109,3032,2800,7608,611,2271,5023,980,2257,22740,4623,7328
2020-05-05,8418,1942,3998,5258,592,2004,6030,1126,1994,19706,3660,7996
2020-05-06,12093,1762,3125,9100,964,2543,4548,599,1603,25741,3325,7271
2020-05-07,13605,1982,4723,4264,651,1316,7674,790,2561,25543,3423,8600
2020-05-08,22917,1302,4455,4967,615,1668,4016,481,1562,31900,2398,7685
2020-05-09,6906,1066,1910,5108,574,1663,4778,420,1713,16792,2060,5286
2020-05-10,54008,5335,11157,18049,2504,4886,10388,1551,2737,82445,9390,18780
2020-05-11,36215,4352,7086,13719,1239,4931,20988,3113,6204,70922,8704,18221
2020-05-12,16653,1411,5915,10720,1102,3248,2883,511,1015,30256,3024,10178
2020-05-13,11556,1272,3397,33659,1193,10269,12402,983,3797,57617,3448,17463
2020-05-14,8553,1097,2722,5217,672,2041,6542,601,2917,20312,2370,7680
2020-05-15,16343,1739,6021,7247,1254,3365,3710,660,2007,27300,3653,11393
2020-05-16,14826,1844,7534,9245,715,3514,6609,3828,2164,30680,6387,13212
2020-05-17,14510,1482,4723,13868,2030,5799,7366,1470,2246,35744,4982,12768
2020-05-18,21750,1856,7142,8726,923,3492,4737,516,1673,35213,3295,12307
2020-05-19,14666,1608,4459,9381,940,3391,10564,2931,3459,34611,5479,11309
2020-05-20,23777,2171,7383,10389,892,3030,5054,736,2776,39220,3799,13189
2020-05-21,14706,1580,5747,10237,939,3956,8687,622,3357,33630,3141,13060
2020-05-22,11852,1217,4740,9962,1233,2929,18334,1194,8667,40148,3644,16336
2020-05-23,37355,1865,8543,11085,1110,3444,11377,837,4482,59817,3812,16469
2020-05-24,36911,2841,7806,25166,1708,7311,17397,1398,6408,79474,5947,21525
2020-05-25,23367,3927,6209,309578,20572,46412,12438,1565,5723,345383,26064,58344
2020-05-26,24411,1914,6563,17920,2722,5187,9686,941,4525,52017,5577,16275
2020-05-27,27446,1996,8361,14529,1603,5750,9860,1626,3612,51835,5225,17723
2020-05-28,22299,1650,7261,15374,1747,6831,50690,4081,17388,88363,7478,31480
2020-05-29,20890,1431,7017,9407,833,3779,14571,1317,4782,44868,3581,15578
2020-05-30,16750,1328,5371,10166,1062,3864,7893,700,5604,34809,3090,14839
2020-05-31,21219,1742,8167,10549,897,4165,9369,1697,4082,41137,4336,16414
2020-06-01,25020,1392,9126,12636,1017,5742,19918,1311,7451,57574,3720,22319
2020-06-02,15284,1761,5692,34760,2693,11481,16472,1823,8992,66516,6277,26165
2020-06-03,50442,3728,15530,18953,2033,6775,29840,2930,15217,99235,8691,37522
2020-06-04,30030,2217,7859,15759,1518,5938,9330,1073,4769,55119,4808,18566
2020-06-05,19183,2071,6815,23237,2181,9306,8717,868,4026,51137,5120,20147
2020-06-06,19351,1898,8900,7608,929,2375,10334,760,5453,37293,3587,16728
2020-06-07,17348,1786,6323,18105,1374,6400,5912,1096,3189,41365,4256,15912
2020-06-08,34163,2792,11005,11235,1552,4010,9332,992,5367,54730,5336,20382
2020-06-09,31086,4098,10875,42487,3468,17007,41494,5952,10940,115067,13518,38822
2020-06-10,17454,2084,7213,14114,1128,6933,10397,1039,7264,41965,4251,21410
2020-06-11,16882,2478,7447,43900,2860,12772,6887,1160,3675,67669,6498,23894
2020-06-12,40466,3292,11224,10861,1241,3992,12065,1094,4576,63392,5627,19792
2020-06-13,19673,2030,7745,17435,1570,6309,11726,2689,5201,48834,6289,19255
2020-06-14,21583,1700,14480,9007,1283,3957,11160,885,7769,41750,3868,26206
2020-06-15,47573,4356,9742,18061,1234,8339,16312,1766,6714,81946,7356,24795
2020-06-16,61970,4935,14949,18106,1462,6611,22385,986,9556,102461,7383,31116
2020-06-17,35165,5943,11706,9982,1005,4117,12642,1661,6180,57789,8609,22003
2020-06-18,17781,1987,8255,15372,1215,5205,10050,1204,5765,43203,4406,19225
2020-06-19,47370,2471,17963,9563,939,3977,13631,1151,5550,70564,4561,27490
2020-06-20,29576,2270,16295,8849,847,3229,7816,838,4583,46241,3955,24107
2020-06-21,18170,1592,5265,9460,1335,3000,19309,873,7987,46939,3800,16252
2020-06-22,15259,1612,6671,23888,1879,8512,13894,751,6998,53041,4242,22181
2020-06-23,37018,2108,9413,16787,4464,6875,7026,690,5023,60831,7262,21311
2020-06-24,23879,2147,9084,6133,807,2946,8850,1800,5360,38862,4754,17390
2020-06-25,13789,2273,4224,15681,1187,5222,11464,1836,4062,40934,5296,13508
2020-06-26,23803,2863,7878,8371,1092,3457,5594,874,2364,37768,4829,13699
2020-06-27,14443,1560,8835,34321,1697,12588,8307,759,3373,57071,4016,24796
2020-06-28,41804,3341,14531,12187,1307,4592,10714,1137,5861,64705,5785,24984
2020-06-29,31573,2188,11314,12341,1218,3982,13672,1310,5769,57586,4716,21065
2020-06-30,26006,2754,8361,14376,1311,4683,14778,1521,5930,55160,5586,18974
2020-07-01,23505,2754,8667,14511,2166,5180,12364,2555,5292,50380,7475,19139
2020-07-02,17394,2476,7854,16734,1131,5358,9552,1294,3782,43680,4901,16994
2020-07-03,19932,2171,9661,11805,1519,4827,12885,1106,5546,44622,4796,20034
2020-07-04,10935,1023,5262,12681,1108,4142,4843,799,2277,28459,2930,11681
2020-07-05,13886,2093,4987,10696,937,4954,9717,1161,3743,34299,4191,13684
2020-07-06,16260,1471,5173,7437,821,3692,5982,656,2845,29679,2948,11710
2020-07-07,19752,2001,6846,11931,944,3852,10211,1080,5249,41894,4025,15947
2020-07-08,20848,2028,7183,15844,1438,5411,9907,1154,4596,46599,4620,17190
2020-07-09,14020,1404,4729,17960,1431,6783,12126,834,5516,44106,3669,17028
2020-07-10,18072,1521,7170,9724,1178,3640,11540,1194,3274,39336,3893,14084
2020-07-11,11687,1106,4724,3413,604,1111,5932,799,2814,21032,2509,8649
2020-07-12,17708,1336,5812,8992,904,3386,5479,649,3151,32179,2889,12349
2020-07-13,17488,2348,9857,8808,965,2770,7963,1092,4100,34259,4405,16727
2020-07-14,15497,1709,5160,8751,887,3105,10493,1171,5077,34741,3767,13342
2020-07-15,16738,2012,6566,29161,1483,9723,14606,2033,5176,60505,5528,21465
2020-07-16,50704,8649,23130,25351,2400,11876,22419,2322,10752,98474,13371,45758
2020-07-17,22138,2225,8362,9114,949,3201,20062,1451,6475,51314,4625,18038
2020-07-18,10154,1416,3346,19470,977,8928,4419,480,1922,34043,2873,14196
2020-07-19,10593,1487,3491,10503,1002,3796,8496,747,3035,29592,3236,10322
2020-07-20,15102,1643,7383,10939,1267,4969,5960,666,2992,32001,3576,15344
2020-07-21,56918,4608,19261,41201,2719,19647,31016,2851,14005,129135,10178,52913
2020-07-22,31570,3942,12631,17796,2178,5725,10162,1650,4259,59528,7770,22615
2020-07-23,24697,4077,8984,17645,2093,5398,45495,4351,18007,87837,10521,32389
2020-07-24,20635,2183,8437,7973,1021,3632,7561,1223,3211,36169,4427,15280
2020-07-25,10536,1295,5237,10706,1410,3968,7308,843,4418,28550,3548,13623
2020-07-26,15937,2081,4670,8543,1159,2654,6736,1216,2811,31216,4456,10135
2020-07-27,9550,1443,3848,6913,1256,2866,8981,1301,4927,25444,4000,11641
2020-07-28,12169,1395,5945,7072,667,2672,17341,2511,6964,36582,4573,15581
2020-07-29,9461,1074,3581,12089,994,4570,7940,730,3608,29490,2798,11759
2020-07-30,18488,2775,5606,22475,1442,10458,7910,1009,4240,48873,5226,20304
2020-07-31,22273,2558,8567,14369,1264,6884,20943,1594,7642,57585,5416,23093
2020-08-01,9090,955,3258,15210,882,6936,19522,1712,6753,43822,3549,16947
2020-08-02,6864,1085,3042,10229,1694,3507,3562,437,1650,20655,3216,8199
2020-08-03,15585,1312,6982,7543,899,3724,12936,1010,10357,36064,3221,21063
2020-08-04,8043,1091,3422,20466,999,5570,13913,1193,4598,42422,3283,13590
2020-08-05,12001,1346,5257,4871,821,1707,6413,749,1991,23285,2916,8955
2020-08-06,17607,2592,6327,16822,2195,5853,5802,1069,2168,40231,5856,14348
2020-08-07,42206,3331,13829,15932,1576,5437,23190,3115,9042,81328,8022,28308
2020-08-08,30836,2781,9305,12553,1429,3814,9387,1241,3362,52776,5451,16481
2020-08-09,17202,1934,6059,22863,1475,7728,34223,832,6705,74288,4241,20492
2020-08-10,21446,4301,6009,26492,2513,9496,11532,1541,4363,59470,8355,19868
2020-08-11,13322,2573,4590,19139,1795,6767,11174,1482,4672,43635,5850,16029
2020-08-12,32591,3669,10289,49148,3951,14050,15627,2276,5591,97366,9896,29930
2020-08-13,22490,2986,8499,14141,1876,4963,13655,2371,6941,50286,7233,20403
2020-08-14,20001,1913,6859,12645,1366,4082,65349,1472,11060,97995,4751,22001
2020-08-15,25036,2507,7293,9817,1273,3641,7292,804,4526,42145,4584,15460
2020-08-16,18089,2136,5656,13060,1545,4911,11916,1507,4685,43065,5188,15252
2020-08-17,30852,2385,9187,27880,3047,9703,12274,1760,5086,71006,7192,23976
2020-08-18,17632,1914,5470,17705,1794,5470,11958,1202,5799,47295,4910,16739
2020-08-19,32318,3149,9351,18651,2487,6287,13653,1602,6107,64622,7238,21745
2020-08-20,25183,2675,7971,18678,1675,7999,14189,1931,5300,58050,6281,21270
2020-08-21,28171,3318,8717,21529,2645,8143,17676,3051,7272,67376,9014,24132
2020-08-22,27838,2322,10134,26153,1583,6522,12082,1095,4272,66073,5000,20928
2020-08-23,27664,3534,9054,13165,1336,5182,8888,1966,5156,49717,6836,19392
2020-08-24,23722,2525,7788,23430,2079,9331,11679,1381,7006,58831,5985,24125
2020-08-25,34589,2524,9942,17873,2340,5399,8724,1256,3284,61186,6120,18625
2020-08-26,21261,2934,7869,12107,1856,5524,17600,2176,8058,50968,6966,21451
2020-08-27,18688,2293,6321,13945,4614,4528,11625,1243,5013,44258,8150,15862
2020-08-28,22202,3139,8827,16210,1449,5925,9847,1416,3993,48259,6004,18745
2020-08-29,15041,1715,5391,10214,1031,4248,6608,912,3468,31863,3658,13107
2020-08-30,20564,2584,6948,19658,2283,5685,7215,950,2573,47437,5817,15206
2020-08-31,16927,1617,6241,16159,1592,5826,7623,1100,3201,40709,4309,15268
2020-09-01,41173,4332,8857,17313,2288,7543,15702,1723,8176,74188,8343,24576
2020-09-02,40803,4171,13554,48584,8018,14129,35843,3414,12842,125230,15603,40525
2020-09-03,78902,8984,37097,50043,5047,16979,31363,4459,11442,160308,18490,65518
2020-09-04,52162,6458,15614,30832,3750,10734,33823,4524,12866,116817,14732,39214
