Date,Negative,Positive,Neutral,Total,Percentage_neg,Percentage_pos,Percentage_neutr
2016-04-04,61,160,109,330,18.484848484848484,48.484848484848484,33.03030303030303
2016-04-05,65,213,113,391,16.624040920716112,54.47570332480819,28.9002557544757
2016-04-06,39,197,139,375,10.4,52.53333333333333,37.06666666666666
2016-04-07,62,133,125,320,19.375,41.5625,39.0625
2016-04-08,41,168,112,321,12.77258566978193,52.336448598130836,34.890965732087224
2016-04-09,34,137,84,255,13.333333333333334,53.72549019607843,32.94117647058823
2016-04-10,35,183,123,341,10.263929618768328,53.665689149560116,36.070381231671554
2016-04-11,45,288,128,461,9.761388286334057,62.47288503253796,27.765726681127983
2016-04-12,64,241,114,419,15.274463007159905,57.51789976133651,27.20763723150358
2016-04-13,43,261,181,485,8.8659793814433,53.81443298969072,37.31958762886598
2016-04-14,58,201,137,396,14.646464646464647,50.75757575757576,34.5959595959596
2016-04-15,74,234,203,511,14.481409001956946,45.79256360078278,39.726027397260275
2016-04-16,66,601,89,756,8.73015873015873,79.4973544973545,11.772486772486772
2016-04-17,34,327,84,445,7.640449438202247,73.48314606741573,18.876404494382022
2016-04-18,69,226,107,402,17.16417910447761,56.21890547263681,26.616915422885572
2016-04-19,57,236,120,413,13.801452784503631,57.14285714285714,29.055690072639223
2016-04-20,86,312,130,528,16.28787878787879,59.09090909090909,24.62121212121212
2016-04-21,114,783,267,1164,9.793814432989691,67.26804123711341,22.938144329896907
2016-04-22,52,340,186,578,8.996539792387544,58.82352941176471,32.17993079584775
2016-04-23,50,223,149,422,11.848341232227488,52.843601895734594,35.308056872037916
2016-04-24,50,316,153,519,9.633911368015415,60.886319845857415,29.47976878612717
2016-04-25,52,173,135,360,14.444444444444443,48.05555555555556,37.5
2016-04-26,56,243,152,451,12.416851441241686,53.88026607538803,33.70288248337029
2016-04-27,59,174,161,394,14.974619289340103,44.16243654822335,40.86294416243655
2016-04-28,47,224,231,502,9.362549800796813,44.6215139442231,46.015936254980076
2016-04-29,64,217,166,447,14.317673378076062,48.54586129753915,37.13646532438479
2016-04-30,47,184,200,431,10.904872389791183,42.69141531322506,46.403712296983755
2016-05-01,45,116,105,266,16.917293233082706,43.609022556390975,39.473684210526315
2016-05-02,65,236,151,452,14.380530973451327,52.21238938053098,33.4070796460177
2016-05-03,40,211,103,354,11.299435028248588,59.6045197740113,29.09604519774011
2016-05-04,83,248,250,581,14.285714285714285,42.68502581755594,43.029259896729776
2016-05-05,57,173,189,419,13.60381861575179,41.288782816229116,45.10739856801909
2016-05-06,104,257,433,794,13.09823677581864,32.367758186397985,54.53400503778337
2016-05-07,66,168,162,396,16.666666666666664,42.42424242424242,40.909090909090914
2016-05-08,72,157,178,407,17.69041769041769,38.57493857493858,43.73464373464373
2016-05-09,61,180,149,390,15.64102564102564,46.15384615384615,38.205128205128204
2016-05-10,38,176,132,346,10.982658959537572,50.86705202312138,38.15028901734104
2016-05-11,102,230,186,518,19.69111969111969,44.4015444015444,35.907335907335906
2016-05-12,131,264,234,629,20.82670906200318,41.971383147853736,37.20190779014308
2016-05-13,80,240,270,590,13.559322033898304,40.67796610169492,45.76271186440678
2016-05-14,75,225,162,462,16.233766233766232,48.701298701298704,35.064935064935064
2016-05-15,47,148,108,303,15.51155115511551,48.84488448844885,35.64356435643564
2016-05-16,46,226,149,421,10.926365795724466,53.681710213776725,35.39192399049881
2016-05-17,55,263,99,417,13.189448441247004,63.06954436450839,23.741007194244602
2016-05-18,310,258,157,725,42.758620689655174,35.58620689655172,21.655172413793103
2016-05-19,107,217,148,472,22.66949152542373,45.97457627118644,31.35593220338983
2016-05-20,69,219,172,460,15.0,47.608695652173914,37.391304347826086
2016-05-21,49,146,118,313,15.654952076677317,46.64536741214057,37.69968051118211
2016-05-22,52,178,130,360,14.444444444444443,49.44444444444444,36.11111111111111
2016-05-23,86,220,165,471,18.259023354564754,46.70912951167728,35.03184713375796
2016-05-24,78,389,215,682,11.436950146627565,57.03812316715543,31.524926686217007
2016-05-25,105,275,195,575,18.26086956521739,47.82608695652174,33.91304347826087
2016-05-26,81,259,183,523,15.487571701720842,49.521988527724666,34.990439770554495
2016-05-27,57,277,184,518,11.003861003861005,53.47490347490348,35.521235521235525
2016-05-28,47,181,146,374,12.566844919786096,48.39572192513369,39.037433155080215
2016-05-29,59,132,128,319,18.495297805642632,41.37931034482759,40.12539184952978
2016-05-30,51,131,96,278,18.345323741007196,47.122302158273385,34.53237410071942
2016-05-31,68,230,134,432,15.74074074074074,53.24074074074075,31.01851851851852
2016-06-01,61,314,145,520,11.73076923076923,60.38461538461538,27.884615384615387
2016-06-02,58,294,134,486,11.934156378600823,60.49382716049383,27.572016460905353
2016-06-03,98,270,240,608,16.11842105263158,44.40789473684211,39.473684210526315
2016-06-04,60,163,200,423,14.184397163120568,38.53427895981088,47.28132387706856
2016-06-05,40,166,95,301,13.2890365448505,55.14950166112956,31.561461794019934
2016-06-06,67,271,115,453,14.79028697571744,59.82339955849889,25.386313465783665
2016-06-07,81,352,129,562,14.412811387900357,62.63345195729537,22.95373665480427
2016-06-08,84,191,118,393,21.374045801526716,48.60050890585242,30.025445292620866
2016-06-09,69,206,124,399,17.293233082706767,51.62907268170426,31.07769423558897
2016-06-10,55,186,210,451,12.195121951219512,41.24168514412417,46.56319290465632
2016-06-11,31,123,99,253,12.25296442687747,48.616600790513836,39.130434782608695
2016-06-12,115,400,195,710,16.19718309859155,56.33802816901409,27.464788732394368
2016-06-13,155,475,790,1420,10.915492957746478,33.45070422535211,55.633802816901415
2016-06-14,92,414,200,706,13.031161473087819,58.640226628895185,28.328611898016998
2016-06-15,78,709,171,958,8.1419624217119,74.00835073068893,17.849686847599163
2016-06-16,120,347,295,762,15.748031496062993,45.53805774278215,38.71391076115486
2016-06-17,82,305,197,584,14.04109589041096,52.226027397260275,33.73287671232877
2016-06-18,41,203,125,369,11.11111111111111,55.013550135501355,33.87533875338754
2016-06-19,69,177,114,360,19.166666666666668,49.166666666666664,31.666666666666664
2016-06-20,77,209,136,422,18.246445497630333,49.5260663507109,32.22748815165877
2016-06-21,54,248,161,463,11.663066954643629,53.56371490280778,34.77321814254859
2016-06-22,83,285,151,519,15.992292870905588,54.91329479768786,29.09441233140655
2016-06-23,98,195,215,508,19.291338582677163,38.38582677165354,42.322834645669296
2016-06-24,239,479,423,1141,20.946538124452236,41.980718667835234,37.072743207712534
2016-06-25,145,464,516,1125,12.88888888888889,41.24444444444445,45.86666666666667
2016-06-26,127,400,180,707,17.963224893917964,56.57708628005658,25.459688826025463
2016-06-27,96,289,169,554,17.328519855595665,52.166064981949454,30.505415162454874
2016-06-28,95,232,126,453,20.97130242825607,51.21412803532009,27.81456953642384
2016-06-29,86,274,168,528,16.28787878787879,51.89393939393939,31.818181818181817
2016-06-30,113,312,228,653,17.304747320061256,47.77947932618683,34.915773353751916
2016-07-01,74,268,160,502,14.741035856573706,53.38645418326693,31.872509960159363
2016-07-02,51,183,103,337,15.133531157270031,54.3026706231454,30.56379821958457
2016-07-03,53,175,141,369,14.363143631436316,47.425474254742554,38.21138211382114
2016-07-04,74,222,135,431,17.16937354988399,51.508120649651964,31.322505800464036
2016-07-05,61,285,140,486,12.551440329218108,58.64197530864198,28.80658436213992
2016-07-06,72,229,140,441,16.3265306122449,51.92743764172335,31.746031746031743
2016-07-07,83,456,194,733,11.323328785811732,62.21009549795361,26.46657571623465
2016-07-08,70,282,145,497,14.084507042253522,56.74044265593562,29.175050301810867
2016-07-09,55,243,166,464,11.85344827586207,52.370689655172406,35.775862068965516
2016-07-10,47,161,104,312,15.064102564102564,51.60256410256411,33.33333333333333
2016-07-11,52,307,196,555,9.36936936936937,55.31531531531532,35.31531531531532
2016-07-12,84,253,179,516,16.27906976744186,49.031007751937985,34.689922480620154
2016-07-13,64,220,162,446,14.349775784753364,49.327354260089685,36.32286995515695
2016-07-14,89,176,287,552,16.1231884057971,31.88405797101449,51.992753623188406
2016-07-15,58,202,204,464,12.5,43.53448275862069,43.96551724137931
2016-07-16,38,99,113,250,15.2,39.6,45.2
2016-07-17,36,141,164,341,10.557184750733137,41.348973607038126,48.09384164222874
2016-07-18,39,139,136,314,12.420382165605096,44.26751592356688,43.31210191082803
2016-07-19,85,186,186,457,18.599562363238512,40.70021881838075,40.70021881838075
2016-07-20,54,168,179,401,13.466334164588527,41.895261845386536,44.63840399002494
2016-07-21,61,165,127,353,17.280453257790366,46.742209631728045,35.977337110481585
2016-07-22,77,152,77,306,25.163398692810457,49.673202614379086,25.163398692810457
2016-07-23,25,217,52,294,8.503401360544217,73.80952380952381,17.687074829931973
2016-07-24,27,112,78,217,12.442396313364055,51.61290322580645,35.944700460829495
2016-07-25,42,209,95,346,12.138728323699421,60.40462427745664,27.45664739884393
2016-07-26,56,188,99,343,16.3265306122449,54.81049562682215,28.86297376093295
2016-07-27,77,154,181,412,18.689320388349515,37.37864077669903,43.932038834951456
2016-07-28,71,201,129,401,17.70573566084788,50.12468827930174,32.16957605985037
2016-07-29,49,144,141,334,14.67065868263473,43.11377245508982,42.21556886227545
2016-07-30,40,158,162,360,11.11111111111111,43.888888888888886,45.0
2016-07-31,52,131,142,325,16.0,40.30769230769231,43.69230769230769
2016-08-01,54,179,196,429,12.587412587412588,41.72494172494173,45.68764568764569
2016-08-02,77,195,152,424,18.160377358490564,45.990566037735846,35.84905660377358
2016-08-03,42,221,128,391,10.741687979539643,56.52173913043478,32.73657289002558
2016-08-04,57,245,127,429,13.286713286713287,57.10955710955711,29.603729603729604
2016-08-05,94,326,120,540,17.40740740740741,60.370370370370374,22.22222222222222
2016-08-06,60,529,130,719,8.344923504867872,73.57440890125174,18.08066759388039
2016-08-07,26,161,88,275,9.454545454545455,58.54545454545455,32.0
2016-08-08,71,228,116,415,17.10843373493976,54.93975903614457,27.951807228915666
2016-08-09,25,139,105,269,9.293680297397769,51.6728624535316,39.03345724907063
2016-08-10,31,166,105,302,10.264900662251655,54.966887417218544,34.7682119205298
2016-08-11,41,182,152,375,10.933333333333334,48.53333333333333,40.53333333333333
2016-08-12,41,232,154,427,9.601873536299765,54.332552693208434,36.0655737704918
2016-08-13,37,146,142,325,11.384615384615385,44.92307692307692,43.69230769230769
2016-08-14,28,113,83,224,12.5,50.44642857142857,37.05357142857143
2016-08-15,64,142,116,322,19.875776397515526,44.099378881987576,36.024844720496894
2016-08-16,52,214,168,434,11.981566820276496,49.30875576036866,38.70967741935484
2016-08-17,67,271,321,659,10.166919575113809,41.122913505311075,48.710166919575116
2016-08-18,48,190,166,404,11.881188118811881,47.02970297029702,41.089108910891085
2016-08-19,56,210,173,439,12.756264236902052,47.83599088838269,39.40774487471526
2016-08-20,44,136,114,294,14.965986394557824,46.25850340136054,38.775510204081634
2016-08-21,32,101,82,215,14.883720930232558,46.97674418604651,38.139534883720934
2016-08-22,66,160,272,498,13.253012048192772,32.1285140562249,54.61847389558233
2016-08-23,656,790,247,1693,38.747784997046665,46.66272888363851,14.589486119314826
2016-08-24,70,229,179,478,14.644351464435147,47.90794979079498,37.44769874476987
2016-08-25,61,174,146,381,16.010498687664043,45.66929133858268,38.320209973753286
2016-08-26,63,156,148,367,17.166212534059948,42.50681198910082,40.32697547683924
2016-08-27,41,157,94,292,14.04109589041096,53.76712328767124,32.19178082191781
2016-08-28,25,107,46,178,14.04494382022472,60.1123595505618,25.842696629213485
2016-08-29,36,115,79,230,15.65217391304348,50.0,34.34782608695652
2016-08-30,37,150,101,288,12.847222222222221,52.083333333333336,35.06944444444444
2016-08-31,35,153,88,276,12.681159420289855,55.434782608695656,31.88405797101449
2016-09-01,23,169,66,258,8.914728682170542,65.50387596899225,25.581395348837212
2016-09-02,30,168,109,307,9.77198697068404,54.72312703583062,35.50488599348534
2016-09-03,27,129,49,205,13.170731707317074,62.926829268292686,23.902439024390244
2016-09-04,28,151,57,236,11.864406779661017,63.983050847457626,24.152542372881356
2016-09-05,36,150,86,272,13.23529411764706,55.14705882352941,31.61764705882353
2016-09-06,33,157,88,278,11.870503597122301,56.4748201438849,31.654676258992804
2016-09-07,20,203,77,300,6.666666666666667,67.66666666666666,25.666666666666664
2016-09-08,19,188,84,291,6.529209621993128,64.60481099656357,28.865979381443296
2016-09-09,54,139,62,255,21.176470588235293,54.509803921568626,24.313725490196077
2016-09-10,22,87,76,185,11.891891891891893,47.02702702702703,41.08108108108108
2016-09-11,22,63,49,134,16.417910447761194,47.01492537313433,36.56716417910448
2016-09-12,44,168,93,305,14.426229508196723,55.08196721311476,30.491803278688522
2016-09-13,58,198,91,347,16.714697406340058,57.06051873198847,26.22478386167147
2016-09-14,61,190,106,357,17.086834733893557,53.221288515406165,29.69187675070028
2016-09-15,44,192,89,325,13.538461538461538,59.07692307692308,27.384615384615387
2016-09-16,48,141,88,277,17.328519855595665,50.90252707581227,31.768953068592058
2016-09-17,34,98,66,198,17.17171717171717,49.494949494949495,33.33333333333333
2016-09-18,49,103,84,236,20.76271186440678,43.64406779661017,35.59322033898305
2016-09-19,37,184,101,322,11.490683229813664,57.14285714285714,31.366459627329192
2016-09-20,57,171,101,329,17.325227963525837,51.97568389057751,30.69908814589666
2016-09-21,39,151,132,322,12.111801242236025,46.8944099378882,40.993788819875775
2016-09-22,35,183,121,339,10.32448377581121,53.98230088495575,35.693215339233035
