Date,Positive_nlikes,Positive_nreplies,Positive_nretweets,Negative_nlikes,Negative_nreplies,Negative_nretweets,Neutral_nlikes,Neutral_nreplies,Neutral_nretweets,Positive tweets,Negative tweets,Neutral tweets
2015-10-01,22.470119521912352,27.196652719665273,22.34902520209225,27.410358565737052,22.594142259414227,26.153114598193056,50.1195219123506,50.2092050209205,51.497860199714694,28.91167714191201,19.28547800198478,51.802844856103206
2015-10-02,25.752855659397717,24.137931034482758,15.932391244111942,24.350986500519213,23.448275862068964,24.466611249653642,49.89615784008307,52.41379310344828,59.600997506234414,26.28409493446688,18.597236981934113,55.118668083599005
2015-10-03,37.76188042922841,30.90909090909091,23.460057747834455,9.044455799693408,11.515151515151516,6.953801732435034,53.19366377107818,57.57575757575758,69.5861405197305,21.784897025171624,15.194508009153319,63.02059496567506
2015-10-04,33.956276445698165,25.683060109289617,43.56435643564357,31.59379407616361,28.415300546448087,20.08179078777443,34.44992947813822,45.90163934426229,36.35385277658201,21.428571428571427,21.103896103896105,57.467532467532465
2015-10-05,28.58744394618834,28.484848484848484,21.258366800535477,15.07847533632287,19.7979797979798,32.82463186077644,56.33408071748879,51.717171717171716,45.91700133868809,24.980443285528033,16.453715775749675,58.565840938722296
2015-10-06,40.03913894324853,46.8459152016546,49.48610582413399,29.823874755381606,14.167528438469493,21.716787209744957,30.136986301369863,38.986556359875905,28.79710696612105,30.499202188283565,15.545931160246182,53.954866651470255
2015-10-07,46.446886446886445,32.48,59.155166610568834,9.413919413919414,15.04,7.640525075732077,44.13919413919414,52.48,33.204308313699094,29.381252315672473,18.59948128936643,52.01926639496109
2015-10-08,51.646341463414636,53.05755395683453,35.742725880551305,12.073170731707316,17.086330935251798,11.516079632465544,36.28048780487805,29.85611510791367,52.741194486983154,30.804668304668304,18.028255528255528,51.16707616707617
2015-10-09,33.663366336633665,30.026109660574413,27.167019027484145,13.663366336633663,23.759791122715406,26.797040169133194,52.67326732673267,46.21409921671018,46.035940803382665,28.029465930018418,15.469613259668508,56.500920810313076
2015-10-10,41.139240506329116,32.993197278911566,32.367149758454104,16.835443037974684,18.367346938775512,14.573268921095009,42.0253164556962,48.63945578231292,53.05958132045089,26.480836236933797,18.67595818815331,54.84320557491289
2015-10-11,24.32950191570881,30.62200956937799,22.06405693950178,29.885057471264368,25.119617224880383,23.784104389086597,45.78544061302682,44.25837320574163,54.151838671411625,29.042485732403296,18.072289156626507,52.8852251109702
2015-10-12,28.05786935554581,28.0564263322884,30.884718498659517,23.498465585269617,18.808777429467085,21.474530831099194,48.44366505918457,53.13479623824451,47.64075067024129,24.88759587410738,21.3171118751653,53.79529225072732
2015-10-13,27.17651075452373,17.505720823798626,18.363446838082,12.803004438374872,15.331807780320366,17.008339124391938,60.0204848071014,67.16247139588101,64.62821403752606,29.292149292149293,16.833976833976834,53.873873873873876
2015-10-14,37.732253454025724,22.31404958677686,37.91832975130488,22.296331586469748,28.925619834710744,23.887012588271414,39.97141495950453,48.760330578512395,38.1946576604237,26.602254428341386,18.55072463768116,54.847020933977454
2015-10-15,33.806451612903224,20.56451612903226,25.126353790613717,12.903225806451612,22.379032258064516,20.938628158844764,53.29032258064516,57.056451612903224,53.935018050541515,27.114002054091063,16.775077028414927,56.110920917494006
2015-10-16,29.24929178470255,33.13609467455621,26.596936869630184,13.456090651558073,21.104536489151872,12.70078446021666,57.29461756373938,45.75936883629191,60.702278670153156,23.676651620845302,20.640131308986458,55.68321707016824
2015-10-17,42.246982358402974,37.93103448275862,26.06728866270851,12.44196843082637,17.24137931034483,9.018942606728865,45.31104921077066,44.827586206896555,64.91376873056262,20.856269113149846,18.04281345565749,61.10091743119266
2015-10-18,25.0,26.275510204081634,33.02207130730051,24.08256880733945,20.153061224489797,15.959252971137522,50.91743119266055,53.57142857142857,51.01867572156197,26.639552618200305,17.89527198779868,55.465175394001015
