Date,Positive_nlikes,Positive_nreplies,Positive_nretweets,Negative_nlikes,Negative_nreplies,Negative_nretweets,Neutral_nlikes,Neutral_nreplies,Neutral_nretweets,Positive tweets,Negative tweets,Neutral tweets
2019-10-01,55.51197236695744,59.692092372288315,49.824067558057706,7.7103214097535275,13.296011196641008,7.436077879427633,36.77770622328904,27.011896431070678,42.73985456251466,47.05882352941177,28.886554621848738,24.054621848739497
2019-10-02,66.07997265892003,65.32195500387897,66.649377593361,25.170881749829118,21.101629169899148,22.354771784232366,8.749145591250855,13.576415826221877,10.995850622406639,45.90163934426229,31.39344262295082,22.704918032786885
2019-10-03,8.955600706926193,18.241507279474735,7.3430761859127935,6.49939286100725,12.646303168712532,6.321873502635362,84.54500643206656,69.11218955181273,86.33505031145185,44.99424626006905,33.026467203682394,21.979286536248562
2019-10-04,54.19463087248322,59.925558312655085,60.10699273977837,10.520134228187919,11.910669975186105,9.209017959495606,35.285234899328856,28.16377171215881,30.683989300726022,60.93617021276596,20.425531914893618,18.638297872340427
2019-10-05,82.13810439154221,58.01980198019802,73.95182872435326,11.799497264527577,22.376237623762375,17.03835860838537,6.062398343930209,19.603960396039604,9.009812667261373,59.11602209944751,23.314917127071823,17.569060773480665
2019-10-06,36.354304150168645,51.295336787564764,30.855018587360593,25.076990761108668,21.243523316062177,30.56588186699711,38.56870508872269,27.46113989637306,38.57909954564229,60.50670640834575,23.39791356184799,16.09538002980626
2019-10-07,35.95215001616553,40.88669950738916,37.01336432306798,49.30488199159392,30.295566502463053,47.356188262638,14.742967992240542,28.817733990147783,15.630447414294014,61.80081855388813,20.19099590723056,18.00818553888131
2019-10-08,60.122372971534986,41.35472370766488,53.86206896551724,17.291832934291033,38.146167557932266,20.896551724137932,22.585794094173984,20.499108734402853,25.24137931034483,51.40607424071991,26.43419572553431,22.15973003374578
2019-10-09,70.87101380295097,60.2015113350126,70.39187227866474,16.420752022846262,20.906801007556677,14.949201741654571,12.70823417420276,18.89168765743073,14.658925979680697,59.53757225433526,24.277456647398843,16.184971098265898
2019-10-10,43.899371069182386,37.71551724137931,36.84922244759973,34.276729559748425,35.560344827586206,37.45774171737661,21.82389937106918,26.724137931034484,25.693035835023665,56.148491879350345,24.593967517401392,19.25754060324826
2019-10-11,29.607568325157672,22.089227421109904,28.234728234728234,65.03153468815697,66.1588683351469,66.01731601731602,5.360896986685354,11.7519042437432,5.747955747955748,56.777996070726914,29.76424361493124,13.457760314341847
2019-10-12,87.47768905589479,81.48148148148148,84.53237410071942,8.304368248003758,10.789049919484702,10.611510791366907,4.217942696101456,7.729468599033816,4.856115107913669,61.13602391629298,18.385650224215247,20.47832585949178
2019-10-13,50.36610878661088,37.46397694524496,60.649087221095336,36.24476987447699,43.22766570605187,26.36916835699797,13.389121338912133,19.30835734870317,12.981744421906694,53.00146412884334,28.69692532942899,18.301610541727673
2019-10-14,31.688157699718392,59.417808219178085,35.54913294797688,39.247072773084334,22.773972602739725,47.84348599377501,29.064769527197274,17.80821917808219,16.60738105824811,37.71084337349398,40.24096385542169,22.048192771084338
