Date,Negative,Positive,Neutral,Total,Percentage_neg,Percentage_pos,Percentage_neutr
2015-11-21,325,568,1513,2406,13.507896924355778,23.60764754779717,62.88445552784705
2015-11-22,298,573,1461,2332,12.778730703259006,24.571183533447684,62.650085763293305
2015-11-23,447,1306,2281,4034,11.08081308874566,32.37481408031731,56.54437283093704
2015-11-24,598,1351,3058,5007,11.94327940882764,26.982224885160775,61.07449570601159
2015-11-25,705,1803,2560,5068,13.910812943962114,35.576164167324386,50.5130228887135
2015-11-26,872,1130,2301,4303,20.264931443179176,26.26074831512898,53.47432024169184
2015-11-27,648,1244,2192,4084,15.866797257590598,30.460333006856022,53.67286973555338
2015-11-28,536,1609,2484,4629,11.579174767768416,34.75912724130482,53.66169799092677
2015-11-29,724,4432,5114,10270,7.049659201557936,43.15481986368062,49.79552093476144
2015-11-30,1721,3299,7639,12659,13.595070700687259,26.06051030887116,60.34441899044158
2015-12-01,1573,2745,6655,10973,14.335186366536043,25.015948236580698,60.64886539688325
2015-12-02,1245,1820,4919,7984,15.593687374749498,22.79559118236473,61.610721442885776
2015-12-03,1174,1627,4137,6938,16.921302969155377,23.45056212164889,59.62813490919573
2015-12-04,1079,1301,3314,5694,18.949771689497716,22.848612574639972,58.20161573586231
2015-12-05,685,1008,3125,4818,14.217517642175176,20.921544209215444,64.86093814860938
2015-12-06,649,899,2322,3870,16.77002583979328,23.22997416020672,60.0
2015-12-07,748,1534,2890,5172,14.462490332559938,29.65970610982212,55.877803557617945
2015-12-08,631,1308,2604,4543,13.889500330178297,28.791547435615232,57.31895223420646
2015-12-09,709,1528,2516,4753,14.916894592888703,32.14811697875027,52.93498842836104
2015-12-10,1222,2096,2861,6179,19.776662890435347,33.9213464961968,46.30199061336786
2015-12-11,1027,2640,3707,7374,13.92731217792243,35.80146460537022,50.27122321670735
2015-12-12,2395,4072,9530,15997,14.971557166968807,25.454772769894358,59.57367006313684
2015-12-13,1375,2785,6316,10476,13.125238640702557,26.58457426498664,60.29018709431081
2015-12-14,1224,2122,4165,7511,16.296099054719747,28.251897217414456,55.452003727865794
2015-12-15,974,2366,3593,6933,14.048752343862686,34.12664070387999,51.82460695225733
2015-12-16,786,1774,3001,5561,14.134148534436253,31.90073727746808,53.96511418809566
2015-12-17,593,1208,2216,4017,14.762260393328356,30.0721931789893,55.16554642768236
2015-12-18,588,1011,2126,3725,15.78523489932886,27.140939597315437,57.0738255033557
2015-12-19,523,879,1426,2828,18.493635077793495,31.082036775106083,50.424328147100425
2015-12-20,393,708,1319,2420,16.239669421487605,29.256198347107436,54.50413223140495
2015-12-21,631,1036,1881,3548,17.784667418263812,29.19954904171364,53.01578354002254
2015-12-22,673,1248,2195,4116,16.350826044703595,30.32069970845481,53.328474246841594
2015-12-23,744,1448,2315,4507,16.507654759263367,32.12780119813623,51.3645440426004
2015-12-24,1279,2657,4313,8249,15.504909686022547,32.20996484422354,52.285125469753915
2015-12-25,1057,1288,2195,4540,23.281938325991188,28.370044052863435,48.348017621145374
2015-12-26,644,1030,1578,3252,19.803198031980322,31.67281672816728,48.523985239852394
2015-12-27,634,954,1549,3137,20.210392094357665,30.411220911699075,49.37838699394326
