Date,Negative,Positive,Neutral,Total,Percentage_neg,Percentage_pos,Percentage_neutr
2019-11-13,71,278,96,445,15.955056179775282,62.47191011235955,21.573033707865168
2019-11-14,110,301,124,535,20.5607476635514,56.26168224299065,23.177570093457945
2019-11-15,92,247,82,421,21.852731591448933,58.66983372921615,19.47743467933492
2019-11-16,67,205,70,342,19.5906432748538,59.94152046783626,20.46783625730994
2019-11-17,77,220,87,384,20.052083333333336,57.291666666666664,22.65625
2019-11-18,74,184,67,325,22.76923076923077,56.61538461538461,20.615384615384617
2019-11-19,100,292,101,493,20.28397565922921,59.2292089249493,20.486815415821503
2019-11-20,153,279,123,555,27.56756756756757,50.27027027027027,22.162162162162165
2019-11-21,125,262,113,500,25.0,52.400000000000006,22.6
2019-11-22,110,275,116,501,21.956087824351297,54.890219560878236,23.15369261477046
2019-11-23,187,351,173,711,26.300984528832632,49.36708860759494,24.331926863572434
2019-11-24,113,260,127,500,22.6,52.0,25.4
2019-11-25,80,245,108,433,18.475750577367204,56.581986143187066,24.94226327944573
2019-11-26,93,270,107,470,19.78723404255319,57.446808510638306,22.76595744680851
2019-11-27,105,342,122,569,18.45342706502636,60.105448154657296,21.441124780316343
2019-11-28,116,205,101,422,27.488151658767773,48.5781990521327,23.933649289099527
2019-11-29,111,270,167,548,20.255474452554743,49.27007299270073,30.474452554744524
2019-11-30,65,159,81,305,21.311475409836063,52.131147540983605,26.557377049180324
2019-12-01,85,195,74,354,24.01129943502825,55.08474576271186,20.903954802259886
2019-12-02,80,189,57,326,24.539877300613497,57.97546012269939,17.484662576687114
2019-12-03,96,278,177,551,17.422867513611614,50.45372050816697,32.12341197822142
2019-12-04,95,280,108,483,19.66873706004141,57.971014492753625,22.36024844720497
2019-12-05,94,229,105,428,21.962616822429908,53.50467289719626,24.53271028037383
2019-12-06,63,233,86,382,16.49214659685864,60.994764397905755,22.5130890052356
2019-12-07,75,190,67,332,22.590361445783135,57.22891566265061,20.180722891566266
2019-12-08,49,225,79,353,13.881019830028329,63.73937677053825,22.379603399433428
2019-12-09,88,277,93,458,19.213973799126638,60.480349344978166,20.305676855895197
2019-12-10,94,245,98,437,21.51029748283753,56.06407322654462,22.42562929061785
2019-12-11,80,232,108,420,19.047619047619047,55.23809523809524,25.71428571428571
2019-12-12,158,326,148,632,25.0,51.58227848101266,23.417721518987342
2019-12-13,287,469,180,936,30.662393162393165,50.10683760683761,19.230769230769234
2019-12-14,101,224,84,409,24.69437652811736,54.76772616136919,20.537897310513447
2019-12-15,83,173,74,330,25.151515151515152,52.42424242424243,22.424242424242426
2019-12-16,61,218,82,361,16.897506925207757,60.387811634349035,22.71468144044321
2019-12-17,127,283,306,716,17.737430167597765,39.52513966480447,42.737430167597765
2019-12-18,101,246,195,542,18.634686346863468,45.38745387453875,35.97785977859779
2019-12-19,261,550,252,1063,24.55315145813735,51.74035747883349,23.706491063029162
2019-12-20,206,493,195,894,23.042505592841163,55.14541387024609,21.812080536912752
2019-12-21,137,272,136,545,25.137614678899084,49.908256880733944,24.954128440366972
2019-12-22,112,249,115,476,23.52941176470588,52.3109243697479,24.159663865546218
2019-12-23,114,232,88,434,26.26728110599078,53.45622119815668,20.276497695852534
2019-12-24,56,158,83,297,18.855218855218855,53.198653198653204,27.946127946127948
2019-12-25,26,138,57,221,11.76470588235294,62.44343891402715,25.791855203619914
2019-12-26,44,146,39,229,19.213973799126638,63.75545851528385,17.03056768558952
2019-12-27,72,171,56,299,24.08026755852843,57.19063545150501,18.729096989966553
2019-12-28,65,155,55,275,23.636363636363637,56.36363636363636,20.0
2019-12-29,67,165,80,312,21.474358974358974,52.88461538461539,25.64102564102564
2019-12-30,101,188,77,366,27.595628415300546,51.36612021857923,21.03825136612022
2019-12-31,57,173,61,291,19.587628865979383,59.450171821305844,20.962199312714777
2020-01-01,46,137,53,236,19.491525423728813,58.05084745762712,22.45762711864407
2020-01-02,67,164,76,307,21.824104234527688,53.420195439739416,24.7557003257329
2020-01-03,126,248,149,523,24.091778202676863,47.41873804971319,28.489483747609945
2020-01-04,77,166,76,319,24.137931034482758,52.03761755485894,23.824451410658305
2020-01-05,96,178,85,359,26.740947075208915,49.58217270194986,23.676880222841227
2020-01-06,102,246,78,426,23.943661971830984,57.74647887323944,18.30985915492958
2020-01-07,153,294,87,534,28.651685393258425,55.0561797752809,16.292134831460675
2020-01-08,302,333,172,807,37.42255266418835,41.2639405204461,21.313506815365553
2020-01-09,159,275,98,532,29.887218045112785,51.691729323308266,18.421052631578945
2020-01-10,146,287,93,526,27.756653992395435,54.562737642585546,17.680608365019012
2020-01-11,129,179,63,371,34.77088948787062,48.24797843665768,16.9811320754717
2020-01-12,135,259,61,455,29.67032967032967,56.92307692307692,13.406593406593407
2020-01-13,148,288,118,554,26.714801444043324,51.985559566786996,21.299638989169676
2020-01-14,139,304,107,550,25.272727272727273,55.27272727272727,19.454545454545453
2020-01-15,111,301,110,522,21.26436781609195,57.662835249042146,21.0727969348659
2020-01-16,114,544,123,781,14.596670934699105,69.65428937259924,15.749039692701663
2020-01-17,123,388,86,597,20.603015075376884,64.99162479061977,14.40536013400335
2020-01-18,176,276,86,538,32.71375464684015,51.301115241635685,15.985130111524162
2020-01-19,142,260,70,472,30.08474576271186,55.08474576271186,14.83050847457627
2020-01-20,118,298,93,509,23.18271119842829,58.546168958742626,18.271119842829076
2020-01-21,142,220,95,457,31.072210065645518,48.14004376367615,20.787746170678336
2020-01-22,137,300,100,537,25.512104283054004,55.865921787709496,18.6219739292365
2020-01-23,187,326,106,619,30.210016155088855,52.66558966074314,17.12439418416801
2020-01-24,135,292,114,541,24.953789279112755,53.97412199630314,21.072088724584106
2020-01-25,95,176,75,346,27.45664739884393,50.86705202312138,21.67630057803468
2020-01-26,108,209,72,389,27.76349614395887,53.72750642673522,18.50899742930591
2020-01-27,142,251,120,513,27.680311890838205,48.927875243664715,23.391812865497073
2020-01-28,155,322,136,613,25.28548123980424,52.52854812398042,22.185970636215334
2020-01-29,125,331,120,576,21.70138888888889,57.46527777777778,20.833333333333336
2020-01-30,136,331,131,598,22.74247491638796,55.35117056856187,21.906354515050168
2020-01-31,167,360,135,662,25.226586102719033,54.38066465256798,20.39274924471299
2020-02-01,134,325,91,550,24.363636363636363,59.09090909090909,16.545454545454547
2020-02-02,115,245,79,439,26.195899772209568,55.80865603644647,17.995444191343964
2020-02-03,118,274,124,516,22.868217054263564,53.100775193798455,24.031007751937985
2020-02-04,111,279,98,488,22.74590163934426,57.17213114754098,20.081967213114755
2020-02-05,161,374,148,683,23.57247437774524,54.758418740849194,21.669106881405565
2020-02-06,335,374,148,857,39.08984830805134,43.64060676779463,17.269544924154026
2020-02-07,308,526,109,943,32.66171792152704,55.77942735949099,11.558854718981973
2020-02-08,129,334,82,545,23.669724770642205,61.284403669724774,15.045871559633028
2020-02-09,122,238,76,436,27.981651376146786,54.58715596330275,17.431192660550458
2020-02-10,191,322,90,603,31.674958540630183,53.39966832504146,14.925373134328357
2020-02-11,438,782,352,1572,27.86259541984733,49.74554707379134,22.391857506361323
2020-02-12,586,1099,565,2250,26.04444444444444,48.84444444444445,25.11111111111111
2020-02-13,353,633,303,1289,27.3855702094647,49.10783553141971,23.506594259115595
2020-02-14,181,429,192,802,22.568578553615957,53.49127182044888,23.940149625935163
2020-02-15,211,376,156,743,28.398384925975773,50.6056527590848,20.995962314939433
2020-02-16,185,347,118,650,28.46153846153846,53.38461538461539,18.153846153846153
2020-02-17,250,469,119,838,29.832935560859188,55.96658711217184,14.200477326968974
2020-02-18,202,474,215,891,22.671156004489337,53.198653198653204,24.130190796857466
2020-02-19,202,426,203,831,24.30806257521059,51.26353790613718,24.428399518652228
2020-02-20,221,401,217,839,26.340882002383793,47.794994040524436,25.864123957091778
2020-02-21,227,413,159,799,28.410513141426787,51.689612015018774,19.899874843554443
2020-02-22,164,460,262,886,18.510158013544018,51.91873589164786,29.571106094808126
2020-02-23,140,306,135,581,24.096385542168676,52.667814113597245,23.23580034423408
2020-02-24,206,393,215,814,25.307125307125304,48.28009828009828,26.412776412776413
2020-02-25,172,337,189,698,24.641833810888254,48.28080229226361,27.07736389684814
2020-02-26,201,424,296,921,21.824104234527688,46.03691639522258,32.13897937024973
2020-02-27,176,384,141,701,25.106990014265335,54.77888730385164,20.114122681883025
2020-02-28,166,312,115,593,27.99325463743676,52.61382799325464,19.392917369308602
2020-02-29,327,349,157,833,39.25570228091237,41.89675870348139,18.847539015606245
2020-03-01,176,318,134,628,28.02547770700637,50.63694267515923,21.337579617834397
2020-03-02,166,295,107,568,29.225352112676056,51.93661971830986,18.838028169014084
2020-03-03,182,372,148,702,25.925925925925924,52.991452991452995,21.082621082621085
2020-03-04,175,291,116,582,30.06872852233677,50.0,19.93127147766323
2020-03-05,163,339,121,623,26.163723916532906,54.41412520064205,19.42215088282504
2020-03-06,155,407,165,727,21.320495185694636,55.98349381017882,22.696011004126547
2020-03-07,104,322,148,574,18.118466898954704,56.09756097560976,25.78397212543554
2020-03-08,144,426,173,743,19.380888290713326,57.335127860026915,23.283983849259755
2020-03-09,197,319,172,688,28.63372093023256,46.366279069767444,25.0
2020-03-10,202,484,224,910,22.197802197802197,53.18681318681319,24.615384615384617
2020-03-11,204,389,187,780,26.153846153846157,49.871794871794876,23.974358974358974
2020-03-12,142,295,137,574,24.738675958188153,51.393728222996515,23.86759581881533
2020-03-13,100,237,109,446,22.421524663677133,53.139013452914796,24.43946188340807
2020-03-14,113,208,88,409,27.628361858190708,50.8557457212714,21.515892420537895
2020-03-15,111,211,66,388,28.60824742268041,54.38144329896907,17.010309278350515
2020-03-16,83,161,82,326,25.4601226993865,49.38650306748466,25.153374233128833
2020-03-17,94,193,63,350,26.857142857142858,55.14285714285714,18.0
2020-03-18,99,201,91,391,25.31969309462916,51.406649616368284,23.273657289002557
2020-03-19,126,218,92,436,28.899082568807337,50.0,21.100917431192663
2020-03-20,90,207,108,405,22.22222222222222,51.11111111111111,26.666666666666668
2020-03-21,101,190,52,343,29.44606413994169,55.39358600583091,15.160349854227405
2020-03-22,91,179,59,329,27.659574468085108,54.40729483282675,17.933130699088146
2020-03-23,90,169,51,310,29.03225806451613,54.516129032258064,16.451612903225808
2020-03-24,94,191,91,376,25.0,50.797872340425535,24.20212765957447
2020-03-25,85,198,88,371,22.911051212938006,53.36927223719676,23.71967654986523
2020-03-26,99,223,126,448,22.098214285714285,49.776785714285715,28.125
2020-03-27,109,258,101,468,23.29059829059829,55.12820512820513,21.581196581196583
2020-03-28,114,198,65,377,30.238726790450926,52.51989389920424,17.24137931034483
2020-03-29,122,190,60,372,32.795698924731184,51.075268817204304,16.129032258064516
2020-03-30,79,212,94,385,20.51948051948052,55.064935064935064,24.415584415584416
2020-03-31,151,331,108,590,25.593220338983052,56.10169491525424,18.305084745762713
2020-04-01,118,239,72,429,27.505827505827508,55.71095571095571,16.783216783216783
2020-04-02,139,216,119,474,29.324894514767934,45.56962025316456,25.105485232067508
2020-04-03,101,258,106,465,21.72043010752688,55.483870967741936,22.795698924731184
2020-04-04,264,496,319,1079,24.467099165894346,45.968489341983314,29.564411492122332
2020-04-05,169,325,145,639,26.447574334898277,50.86071987480438,22.69170579029734
2020-04-06,148,356,135,639,23.161189358372457,55.712050078247266,21.12676056338028
2020-04-07,128,278,125,531,24.105461393596986,52.35404896421846,23.540489642184557
2020-04-08,111,183,63,357,31.092436974789916,51.26050420168067,17.647058823529413
2020-04-09,115,218,73,406,28.32512315270936,53.69458128078818,17.980295566502463
2020-04-10,101,193,56,350,28.857142857142858,55.14285714285714,16.0
2020-04-11,110,181,66,357,30.81232492997199,50.700280112044815,18.487394957983195
2020-04-12,109,261,77,447,24.384787472035793,58.38926174496645,17.225950782997764
2020-04-13,146,240,128,514,28.404669260700388,46.69260700389105,24.90272373540856
2020-04-14,102,239,98,439,23.234624145785876,54.441913439635535,22.323462414578586
2020-04-15,129,225,57,411,31.386861313868614,54.74452554744526,13.86861313868613
2020-04-16,145,235,156,536,27.05223880597015,43.843283582089555,29.1044776119403
2020-04-17,125,230,97,452,27.654867256637168,50.88495575221239,21.460176991150444
2020-04-18,125,251,73,449,27.839643652561247,55.90200445434298,16.258351893095767
2020-04-19,105,228,69,402,26.119402985074625,56.71641791044776,17.16417910447761
2020-04-20,96,205,98,399,24.06015037593985,51.37844611528822,24.561403508771928
2020-04-21,118,256,83,457,25.82056892778993,56.01750547045952,18.161925601750546
2020-04-22,125,282,99,506,24.703557312252965,55.73122529644269,19.565217391304348
2020-04-23,162,392,153,707,22.913719943422915,55.44554455445545,21.64073550212164
2020-04-24,232,395,154,781,29.705505761843792,50.576184379001276,19.718309859154928
2020-04-25,208,285,102,595,34.95798319327731,47.89915966386555,17.142857142857142
2020-04-26,169,316,118,603,28.026533996683252,52.40464344941957,19.56882255389718
2020-04-27,148,325,137,610,24.262295081967213,53.278688524590166,22.459016393442624
2020-04-28,212,336,187,735,28.843537414965986,45.714285714285715,25.442176870748302
2020-04-29,174,335,155,664,26.20481927710843,50.451807228915655,23.343373493975903
2020-04-30,145,307,104,556,26.07913669064748,55.2158273381295,18.705035971223023
2020-05-01,189,389,173,751,25.166444740346204,51.797603195739015,23.03595206391478
2020-05-02,218,409,127,754,28.912466843501328,54.244031830238725,16.843501326259947
2020-05-03,133,268,81,482,27.593360995850624,55.601659751037346,16.804979253112034
2020-05-04,325,548,242,1115,29.14798206278027,49.14798206278027,21.704035874439462
2020-05-05,378,649,351,1378,27.431059506531202,47.09724238026125,25.471698113207548
2020-05-06,156,311,112,579,26.94300518134715,53.71329879101899,19.343696027633854
2020-05-07,140,268,98,506,27.66798418972332,52.96442687747036,19.367588932806324
2020-05-08,142,268,135,545,26.055045871559635,49.174311926605505,24.770642201834864
2020-05-09,157,241,83,481,32.640332640332645,50.1039501039501,17.255717255717258
2020-05-10,90,196,58,344,26.16279069767442,56.97674418604651,16.86046511627907
2020-05-11,110,250,87,447,24.60850111856823,55.92841163310962,19.463087248322147
2020-05-12,120,247,83,450,26.666666666666668,54.888888888888886,18.444444444444443
2020-05-13,121,272,81,474,25.52742616033755,57.383966244725734,17.088607594936708
2020-05-14,170,328,102,600,28.333333333333332,54.666666666666664,17.0
2020-05-15,126,332,129,587,21.465076660988075,56.558773424190804,21.976149914821125
2020-05-16,163,238,83,484,33.67768595041322,49.17355371900827,17.148760330578515
2020-05-17,196,464,121,781,25.096030729833547,59.411011523687584,15.492957746478872
2020-05-18,140,321,105,566,24.73498233215548,56.71378091872792,18.551236749116608
2020-05-19,172,327,92,591,29.103214890016922,55.32994923857868,15.5668358714044
2020-05-20,139,275,82,496,28.024193548387093,55.443548387096776,16.532258064516128
2020-05-21,154,312,92,558,27.598566308243726,55.91397849462365,16.48745519713262
2020-05-22,128,318,125,571,22.416812609457093,55.69176882661997,21.891418563922944
2020-05-23,112,251,103,466,24.034334763948497,53.862660944206006,22.103004291845494
2020-05-24,122,228,80,430,28.37209302325581,53.02325581395348,18.6046511627907
2020-05-25,146,245,78,469,31.13006396588486,52.23880597014925,16.631130063965884
2020-05-26,113,286,98,497,22.736418511066397,57.54527162977867,19.718309859154928
2020-05-27,122,279,120,521,23.41650671785029,53.550863723608444,23.032629558541267
2020-05-28,146,314,113,573,25.479930191972077,54.79930191972077,19.720767888307154
2020-05-29,128,279,154,561,22.816399286987522,49.73262032085562,27.450980392156865
2020-05-30,188,312,129,629,29.88871224165342,49.60254372019078,20.5087440381558
2020-05-31,144,253,80,477,30.18867924528302,53.03983228511531,16.771488469601678
2020-06-01,267,605,137,1009,26.461843409316156,59.9603567888999,13.577799801783943
2020-06-02,247,356,115,718,34.401114206128135,49.58217270194986,16.016713091922004
2020-06-03,1880,354,119,2353,79.89800254993625,15.044623884402892,5.057373565660858
2020-06-04,1432,448,122,2002,71.52847152847153,22.377622377622377,6.093906093906094
2020-06-05,587,478,137,1202,48.83527454242929,39.767054908485854,11.397670549084857
2020-06-06,381,332,109,822,46.35036496350365,40.38929440389295,13.260340632603407
2020-06-07,1418,818,252,2488,56.9935691318328,32.87781350482315,10.128617363344052
2020-06-08,610,458,192,1260,48.41269841269841,36.34920634920635,15.238095238095239
2020-06-09,736,547,173,1456,50.54945054945055,37.56868131868132,11.881868131868131
2020-06-10,549,666,213,1428,38.445378151260506,46.63865546218487,14.915966386554622
2020-06-11,792,813,347,1952,40.57377049180328,41.64959016393443,17.776639344262296
2020-06-12,650,587,205,1442,45.07628294036061,40.70735090152566,14.21636615811373
2020-06-13,582,684,295,1561,37.28379244074311,43.81806534272902,18.898142216527866
2020-06-14,644,999,334,1977,32.57460799190693,50.53110773899848,16.894284269094587
2020-06-15,600,780,274,1654,36.27569528415962,47.15840386940749,16.56590084643289
2020-06-16,450,815,251,1516,29.683377308707126,53.759894459102895,16.556728232189975
2020-06-17,338,682,229,1249,27.061649319455565,54.60368294635709,18.33466773418735
2020-06-18,376,633,216,1225,30.69387755102041,51.6734693877551,17.63265306122449
2020-06-19,279,598,185,1062,26.27118644067797,56.30885122410546,17.419962335216574
2020-06-20,276,440,121,837,32.97491039426524,52.56869772998806,14.456391875746716
2020-06-21,280,382,118,780,35.8974358974359,48.97435897435897,15.128205128205128
2020-06-22,370,641,165,1176,31.462585034013607,54.506802721088434,14.030612244897958
2020-06-23,537,630,175,1342,40.01490312965723,46.944858420268254,13.040238450074515
2020-06-24,526,561,144,1231,42.72948822095857,45.57270511779041,11.697806661251017
2020-06-25,422,468,151,1041,40.53794428434198,44.95677233429395,14.505283381364073
2020-06-26,272,1214,130,1616,16.831683168316832,75.12376237623762,8.044554455445544
2020-06-27,366,855,263,1484,24.663072776280323,57.61455525606469,17.722371967654986
2020-06-28,331,749,203,1283,25.798908807482462,58.37879968823071,15.822291504286829
2020-06-29,366,699,247,1312,27.896341463414636,53.27743902439024,18.826219512195124
2020-06-30,342,663,186,1191,28.71536523929471,55.66750629722922,15.617128463476071
2020-07-01,355,526,157,1038,34.200385356454724,50.67437379576107,15.1252408477842
2020-07-02,204,456,131,791,25.790139064475348,57.64854614412137,16.561314791403287
2020-07-03,337,512,199,1048,32.156488549618324,48.854961832061065,18.98854961832061
2020-07-04,245,460,109,814,30.0982800982801,56.51105651105651,13.39066339066339
2020-07-05,319,436,191,946,33.72093023255814,46.088794926004226,20.190274841437635
2020-07-06,367,641,252,1260,29.12698412698413,50.87301587301587,20.0
2020-07-07,413,725,333,1471,28.076138681169272,49.286199864038075,22.637661454792656
2020-07-08,296,556,225,1077,27.483751160631382,51.62488393686166,20.891364902506965
2020-07-09,305,619,172,1096,27.82846715328467,56.47810218978102,15.693430656934307
2020-07-10,344,560,164,1068,32.20973782771536,52.43445692883895,15.355805243445692
2020-07-11,259,384,186,829,31.242460796139927,46.32086851628468,22.43667068757539
2020-07-12,321,482,200,1003,32.00398803589232,48.05583250249252,19.940179461615156
2020-07-13,299,478,268,1045,28.612440191387563,45.74162679425837,25.645933014354068
2020-07-14,255,488,190,933,27.331189710610932,52.30439442658093,20.364415862808148
2020-07-15,198,420,158,776,25.51546391752577,54.123711340206185,20.36082474226804
2020-07-16,239,453,180,872,27.408256880733944,51.949541284403665,20.642201834862387
2020-07-17,211,452,166,829,25.45235223160434,54.523522316043426,20.02412545235223
2020-07-18,166,310,96,572,29.02097902097902,54.1958041958042,16.783216783216783
2020-07-19,147,300,105,552,26.6304347826087,54.347826086956516,19.021739130434785
2020-07-20,207,362,128,697,29.6987087517934,51.93687230989957,18.364418938307033
2020-07-21,177,381,151,709,24.964739069111424,53.73765867418901,21.297602256699577
2020-07-22,215,395,149,759,28.326745718050066,52.042160737812914,19.63109354413702
2020-07-23,216,390,122,728,29.67032967032967,53.57142857142857,16.758241758241756
2020-07-24,208,431,102,741,28.07017543859649,58.1646423751687,13.765182186234817
2020-07-25,228,385,157,770,29.61038961038961,50.0,20.38961038961039
2020-07-26,196,360,141,697,28.120516499282637,51.64992826398852,20.22955523672884
2020-07-27,174,293,111,578,30.103806228373703,50.69204152249135,19.20415224913495
2020-07-28,251,308,123,682,36.80351906158358,45.16129032258064,18.035190615835777
2020-07-29,214,409,186,809,26.45241038318912,50.55624227441285,22.991347342398022
2020-07-30,195,461,187,843,23.131672597864767,54.68564650059312,22.182680901542113
2020-07-31,211,421,182,814,25.921375921375923,51.71990171990172,22.358722358722357
2020-08-01,208,329,122,659,31.56297420333839,49.92412746585736,18.512898330804248
2020-08-02,179,294,141,614,29.153094462540718,47.88273615635179,22.964169381107492
2020-08-03,165,335,133,633,26.066350710900476,52.922590837282776,21.011058451816748
2020-08-04,188,301,121,610,30.81967213114754,49.34426229508197,19.836065573770494
2020-08-05,164,370,123,657,24.961948249619482,56.3165905631659,18.72146118721461
2020-08-06,260,484,176,920,28.26086956521739,52.60869565217391,19.130434782608695
2020-08-07,209,379,109,697,29.98565279770445,54.375896700143464,15.638450502152079
2020-08-08,180,309,154,643,27.993779160186627,48.055987558320375,23.950233281493002
2020-08-09,163,346,140,649,25.115562403698,53.312788906009246,21.571648690292758
2020-08-10,179,363,116,658,27.203647416413375,55.16717325227963,17.62917933130699
2020-08-11,214,357,162,733,29.195088676671215,48.70395634379263,22.10095497953615
2020-08-12,274,313,120,707,38.75530410183875,44.271570014144274,16.973125884016973
2020-08-13,279,505,162,946,29.492600422832982,53.38266384778013,17.12473572938689
2020-08-14,269,461,111,841,31.98573127229489,54.81569560047562,13.198573127229487
2020-08-15,158,361,94,613,25.774877650897228,58.890701468189235,15.334420880913541
2020-08-16,233,302,120,655,35.57251908396947,46.10687022900763,18.3206106870229
2020-08-17,222,328,143,693,32.03463203463203,47.33044733044733,20.634920634920633
2020-08-18,170,330,167,667,25.487256371814095,49.47526236881559,25.037481259370313
2020-08-19,202,332,103,637,31.711145996860285,52.119309262166404,16.16954474097331
2020-08-20,149,298,81,528,28.219696969696972,56.439393939393945,15.340909090909092
2020-08-21,185,313,100,598,30.93645484949833,52.34113712374582,16.722408026755854
2020-08-22,174,267,59,500,34.8,53.400000000000006,11.799999999999999
2020-08-23,121,326,78,525,23.047619047619047,62.095238095238095,14.857142857142858
2020-08-24,151,318,98,567,26.63139329805996,56.08465608465608,17.28395061728395
2020-08-25,176,334,195,705,24.9645390070922,47.3758865248227,27.659574468085108
2020-08-26,188,374,125,687,27.365356622998544,54.43959243085881,18.19505094614265
2020-08-27,192,367,132,691,27.785817655571638,53.111432706222864,19.1027496382055
2020-08-28,228,453,161,842,27.078384798099762,53.80047505938242,19.121140142517813
2020-08-29,171,364,143,678,25.221238938053098,53.687315634218294,21.091445427728615
2020-08-30,186,286,103,575,32.34782608695652,49.73913043478261,17.91304347826087
2020-08-31,149,296,133,578,25.77854671280277,51.21107266435986,23.01038062283737
2020-09-01,189,286,87,562,33.629893238434164,50.88967971530249,15.480427046263346
2020-09-02,133,302,92,527,25.23719165085389,57.3055028462998,17.4573055028463
2020-09-03,184,499,145,828,22.22222222222222,60.26570048309179,17.51207729468599
2020-09-04,294,578,165,1037,28.351012536162006,55.73770491803278,15.911282545805209
2020-09-05,236,369,131,736,32.065217391304344,50.1358695652174,17.79891304347826
2020-09-06,216,446,137,799,27.033792240300375,55.819774718397994,17.146433041301627
2020-09-07,227,333,116,676,33.57988165680473,49.2603550295858,17.159763313609467
2020-09-08,204,381,128,713,28.611500701262273,53.43618513323983,17.952314165497896
2020-09-09,147,278,99,524,28.053435114503817,53.05343511450382,18.893129770992367
2020-09-10,171,333,87,591,28.934010152284262,56.34517766497462,14.720812182741117
2020-09-11,102,332,176,610,16.721311475409838,54.42622950819672,28.852459016393446
2020-09-12,137,307,85,529,25.89792060491493,58.034026465028354,16.068052930056712
2020-09-13,173,301,99,573,30.19197207678883,52.5305410122164,17.277486910994764
2020-09-14,233,405,140,778,29.94858611825193,52.056555269922875,17.994858611825194
2020-09-15,316,470,194,980,32.244897959183675,47.95918367346938,19.79591836734694
2020-09-16,223,451,171,845,26.390532544378697,53.37278106508876,20.236686390532544
2020-09-17,228,463,200,891,25.589225589225588,51.96408529741863,22.44668911335578
2020-09-18,177,414,139,730,24.246575342465754,56.71232876712329,19.041095890410958
2020-09-19,151,287,92,530,28.49056603773585,54.15094339622642,17.358490566037734
2020-09-20,642,1411,550,2603,24.66384940453323,54.20668459469843,21.129466000768343
2020-09-21,261,593,192,1046,24.95219885277247,56.69216061185468,18.35564053537285
